,tweet,clean_tweet,hastags,attherate,urls,emojis,label
1299,"@aajtak @PankajJainClick Right @ArvindKejriwal sir btaye, kya ho raha hai delhi mai kahan jaye garib log. medicine, Dr. treatment and beds not are available for Covid-19 patients.What should people do?",btay kya raha hai delhi mai kahan jay garib log medicin treatment bed avail covid patientswhat peopl ,[],"['@aajtak', '@PankajJainClick', '@ArvindKejriwal']",[],[],0
1300,"CoochBehar, 30th May,GECO conducted a Service Program in CoochBehar Polytechnic Safe Home of about 39 Covid infected patients and an infant by distributing fruits and health supplements to them. We thank honorable sub-divisional officer&amp;IC for providing us with this opportunity.  https://t.co/32vDTymOK7",coochbehar maygeco conduct servic program coochbehar polytechn safe home covid infect patient infant distribut fruit health supplement honor subdivision officeramp provid opportun ,[],[],['https://t.co/32vDTymOK7'],[],0
1301,"Covid spreads through street dogs is a news these days.   Even after complaining to municipality, no one is taking action.  Please help. Current dog count is 30+ only in our street.  @KTRTRS",covid spread street dog news day complain municip action help current dog count street ,[],['@KTRTRS'],[],[],0
1302,"Oh dear what's happened to @sambitswaraj? No arguments left so all he could do is stammer ""illiterate woman"" in response to @SupriyaShrinate? Covid brain fog?   https://t.co/r1IK80LjJz",dear what happen argument left stammer illiter woman respons covid brain fog ,[],"['@sambitswaraj?', '@SupriyaShrinate?']",['https://t.co/r1IK80LjJz'],[],0
1303,#COVID19 in India 🇮🇳 on 04/05/2021 at 12:00:00 AM  https://t.co/nK9jxloV8B,india ,['#COVID19'],[],['https://t.co/nK9jxloV8B'],['🇮🇳'],0
1304,Apparently Bill Gates and his husband are divorcing.  #BillGates #COVID19 #BioTerrorist  https://t.co/ewk9IiLIt5,appar bill gate husband divorc ,"['#BillGates', '#COVID19', '#BioTerrorist']",[],['https://t.co/ewk9IiLIt5'],[],0
1305,Not just #COVID19India #COVID19 #India #prayfordevelopingcountries,,"['#COVID19India', '#COVID19', '#India', '#prayfordevelopingcountries']",[],[],[],0
1306,Apparently Bill Gates and his husband are divorcing.  #BillGates #COVID19 #BioTerrorist @Meributt007  https://t.co/tN2TFQVRfd,appar bill gate husband divorc ,"['#BillGates', '#COVID19', '#BioTerrorist']",['@Meributt007'],['https://t.co/tN2TFQVRfd'],[],0
1307,"Stay inside, Stay Safe #COVID19 copied from @iaqeelyousafzai  https://t.co/7lo8LAnR7K",stay insid stay safe copi ,['#COVID19'],['@iaqeelyousafzai'],['https://t.co/7lo8LAnR7K'],[],0
1308,"*COVID19 UPDATE*  &gt;&gt;&gt;       India reports nearly 3,56,000 new cases of COVID19 and 3,436 new deaths yesterday.",covid updat gtgtgt india report nearli new case covid new death yesterday ,[],[],[],[],0
1309,Here to serve Our Valuable Customers in this Pandemic [ Covid19] #VolvoEC350D #VolvoConstructionEquipment #volvoexcavator   ✊✊  https://t.co/VUs9bXEk0o,serv valuabl custom pandem covid ,"['#VolvoEC350D', '#VolvoConstructionEquipment', '#volvoexcavator']",[],['https://t.co/VUs9bXEk0o'],"['✊', '✊']",0
1310,"Gov't restricts vehicle movement, strengthens measures in response to spiking #COVID19- numbers  https://t.co/rKDrkOnaPX",govt restrict vehicl movement strengthen measur respons spike number ,['#COVID19-'],[],['https://t.co/rKDrkOnaPX'],[],0
1312,"@narendramodi I salute to OurPM Modiji for appericiating Our Scientists and Innovators in the Challenging situation have always risen to the occasion and worked to migitate the Challenge.Over the last year, They have worked industriously to fight against Covid 19. # National Technology Day 🙏",salut ourpm modiji apperici scientist innov challeng situat risen occas work migit challengeov year work industri fight covid nation technolog day ,['#'],['@narendramodi'],[],['🙏'],0
1313,Never believed in God but in @SonuSood. His tireless services are the medicines of relief to people. It seems like a battle of #COVID19 vs #SonuSood. Country will always pay respect to this Almighty. A thanks isn't enough. Hope you will have more power to make people smile.,believ god tireless servic medicin relief peopl like battl countri pay respect almighti isnt hope power peopl smile ,"['#COVID19', '#SonuSood.']",['@SonuSood.'],[],[],0
1314,"The world will soon be destroyed, but people are still unaware of it.🥺 Oh My Godness! Get rid of Covid 19 globally please🤲🏻 And also   Save Myanmar ,Colombia and Palestine from the hands of the wicked.  #COVID19India #SaveMyanmarDemocracy #SavePalestine #SaveColombia",world soon destroy peopl unawar god rid covid global save myanmar colombia palestin hand wick ,"['#COVID19India', '#SaveMyanmarDemocracy', '#SavePalestine', '#SaveColombia']",[],[],"['🥺', '🤲🏻']",0
1315,Political interest &amp; their self preservation focused messaging really do not do well in this #pandemic #COVID19,polit interest self preserv focu messag ,"['#pandemic', '#COVID19']",[],[],[],0
1316,The UK 🇬🇧 leading the way with #COVID19 recovery with #brits2021 with no masks and no social distancing  #BacktoNormal,lead way recoveri mask social distanc ,"['#COVID19', '#brits2021', '#BacktoNormal']",[],[],['🇬🇧'],0
1317,COVID19 SOPs violated in several areas of Srinagar | Greater Kashmir  https://t.co/a1KrLL2udU,covid sop violat area srinagar greater kashmir ,[],[],['https://t.co/a1KrLL2udU'],[],0
1318,@virajsubhramnym @ISupport_Bapuji @rashtrapatibhvn Sant Shri Asharamji Bapu's bogus case is best example of POSCO ACT misuse.  Now Pujyashri has contracted deadly COVID19. For full recovery he desperately needs bail. Why Legal system is ignoring his health issues n denying bail?! #बापू_को_बेल_दो_तारीख_नहीं  https://t.co/kioPz06uHc,sant shri asharamji bapu bogu case best exampl posco act misus pujyashri contract deadli covid recoveri desper bail legal system ignor health issu deni bail ,['#बापू_को_बेल_दो_तारीख_नहीं'],"['@virajsubhramnym', '@ISupport_Bapuji', '@rashtrapatibhvn']",['https://t.co/kioPz06uHc'],[],0
1319,Why government and health ministry is keeping mum on current #COVID19 situation #COVID #CovidIndia #Corona #,govern health ministri keep mum current situat ,"['#COVID19', '#COVID', '#CovidIndia', '#Corona', '#']",[],[],[],0
1320,"*COVID-19 UPDATE*  &gt;&gt;&gt;     India reports nearly 3,49,000 new cases of COVID19 and 4198 new deaths In last 24 hours.",covid updat gtgtgt india report nearli new case covid new death hour ,[],[],[],[],0
1321,"If you could End Covid-19 by sacrificing a part of the world, which country would you choose and why ISRAEL 🔥",end covid sacrific world countri choos israel ,[],[],[],['🔥'],0
1322,#JandKFightsCorona  #COVID19 Pandemic: J&amp;K Government announces a slew of relief measures.   #CoronavirusPandemic  #WeshallOvercome  #BreakTheChain  https://t.co/VE0sXCJfX3,pandem jampk govern announc slew relief measur ,"['#JandKFightsCorona', '#COVID19', '#CoronavirusPandemic', '#WeshallOvercome', '#BreakTheChain']",[],['https://t.co/VE0sXCJfX3'],[],0
1323,@rifatabdullahh Kashmiri people will sacrifice their life for bakery and meat but wouldn't follow any covid 19 guidelines.,kashmiri peopl sacrific life bakeri meat wouldnt follow covid guidelin ,[],['@rifatabdullahh'],[],[],0
1324,"The great @SonuSood only the man who was stand with all Indians 🇮🇳 in #COVID19 time and really helps immediately and he was arriange buses, trains tickets, even flights tickets from his own money nobody can do and also working till #COVID19 time Love you bhai ❤️ @ImRaina ✅  https://t.co/Skexqd1unU",great man stand indian time help immedi arriang train ticket flight ticket money work till time love bhai ,"['#COVID19', '#COVID19']","['@SonuSood', '@ImRaina']",['https://t.co/Skexqd1unU'],"['🇮🇳', '❤️', '✅']",0
1325,Don't claim to be powerful when you don't have the solutions to prevent wars before it happened. Power is meaningless when you cannot convince people with justice and peace. As for the covid19 still cannot solve. Shame of you claiming to be leaders of the world.  @UN @WHO @Israel  https://t.co/52JoaKvKG2,dont claim power dont solut prevent war happen power meaningless convinc peopl justic peac covid solv shame claim leader world ,[],"['@UN', '@WHO', '@Israel']",['https://t.co/52JoaKvKG2'],[],0
1326,We salute all the nurses for their dedication and struggle.Heartfelt thanks and happy nurse’s day wishes to you. This Covid-19 pandemic proved your worth again,salut nurs dedic struggleheartfelt happi nurs day wish covid pandem prove worth ,[],[],[],[],0
1327,@narendramodi @PMBhutan @wallacemick recently urged the #EU is the risk of danger for the Indian #economy information about #india...  #CoronavirusPandemic  #COVID19India  #COVID19  #BoycottChina #BoycottChineseProducts #FarmersProtest @EU_Commission  @eu_eeas  @EUCouncil  @narendramodi  https://t.co/4htgPQVbkj,recent urg risk danger indian inform ,"['#EU', '#economy', '#india...', '#CoronavirusPandemic', '#COVID19India', '#COVID19', '#BoycottChina', '#BoycottChineseProducts', '#FarmersProtest']","['@narendramodi', '@PMBhutan', '@wallacemick', '@EU_Commission', '@eu_eeas', '@EUCouncil', '@narendramodi']",['https://t.co/4htgPQVbkj'],[],0
1328,Many patients with full fledged symtoms of #COVID19 ( with exposure history ) are getting #RTPCR  negative results ( i.e False Negative )   Reason :- Test Not Adapted to the New Variant ✓  @aamerarfath @vikranthprasann @KaleemAKhans @Delhiite_,patient fledg symtom exposur histori neg result fals neg reason test adapt new variant ,"['#COVID19', '#RTPCR']","['@aamerarfath', '@vikranthprasann', '@KaleemAKhans', '@Delhiite_']",[],[],0
1329,If you not able to donate money in this time please donate your time.   Retweet someone help tweet.  Share Instagram story who is in need.  Work as a volunteer for NGO's to help them verified lead.   #covid19 #covid16indiahelp,abl donat money time donat time retweet help tweet share instagram stori work volunt ngo help verifi lead ,"['#covid19', '#covid16indiahelp']",[],[],[],0
1330,@rahulkanwal Hope india will come out from Covid 19 ...we are pray for our brothers and sister,hope india covid pray brother sister ,[],['@rahulkanwal'],[],[],0
1331,@DrSartajKhan5 Dr. Wonderful Hope Government will  give you reward after Covid19...otherwise u r also in same line ...,wonder hope govern reward covidotherwis ,[],['@DrSartajKhan5'],[],[],0
1332,"Fight the good fight. Keep up with safety, be vigilant. It is for all of us #COVID19 #MaskUp",fight fight safeti vigil ,"['#COVID19', '#MaskUp']",[],[],[],0
1333,Pray for Palestine 🇵🇸 Also pray for Malaysia 🇲🇾 We have not put a dent in our fight against Covid 19. Nearly 100 deaths in two days 😭 All of these unnecessary deaths... It should scare everyone but it doesn't seem like it and that is scarier,pray palestin pray malaysia dent fight covid nearli death day unnecessari death scare doesnt like scarier ,[],[],[],"['🇵🇸', '🇲🇾', '😭']",0
1334,"Ongoing Covid-19 pandemic is taking a toll on people worldwide, they're extremely depressed.The last thing one wants to see is mass slaughter of Palestinians. @JoeBiden @KamalaHarris please intervene to stop genocide in Palestine/Kashmir. World is looking up to you for fair play!",ongo covid pandem toll peopl worldwid theyr extrem depressedth thing mass slaughter palestinian interven stop genocid palestinekashmir world look fair play ,[],"['@JoeBiden', '@KamalaHarris']",[],[],0
1335,#Prayagraj #COVID19 Update  Date:-17/05/2021  Today Positive Case_164  Death_05  Discharged_856       36(from facility)       820(from Home Isolation)  Today Collect Sample_10558  ANTIGEN-28 RTPCR-94 (35Pvt) TRUENAT-42  URBAN ANTIGEN-09 RURAL ANTIGEN-19 TOTAL-28,updat date today posit case death discharg facil home isol today collect sampl antigen rtpcr pvt truenat urban antigen rural antigen total ,"['#Prayagraj', '#COVID19']",[],[],[],0
1336,"Brilliant investigative work by @BDUTT who while mourning the loss of her own father to COVID19, documents the massive loss of lives across India to this deadly disease and the Indian govts failure to take care of its own. #COVID19 #IndiaCovidCrisis",brilliant investig work mourn loss father covid document massiv loss life india deadli diseas indian govt failur care ,"['#COVID19', '#IndiaCovidCrisis']",['@BDUTT'],[],[],0
1337,@AJEnglish @haidareid Because Israel thought it will take the hold in the blind sight by pandemic Covid-19 and the Muslim are engage in development they won't react at any cost but Muslims knew well from the Battle of Khaiber till to the Date you can't reshape the minds which only obeys Allah Almighty,israel thought hold blind sight pandem covid muslim engag develop wont react cost muslim knew battl khaiber till date cant reshap mind obey allah almighti ,[],"['@AJEnglish', '@haidareid']",[],[],0
1338,"RDH, the NT's largest hospital, has just 12 ICU beds fitted with ventilators — equipment that many critically sick COVID-19 patients need to survive.",rdh largest hospit icu bed fit ventil equip critic sick covid patient surviv ,[],[],[],[],0
1339,"@AlexDGlengarry @ScottMorrisonMP RDH, the NT's largest hospital, has just 12 ICU beds fitted with ventilators — equipment that many critically sick COVID-19 patients need to survive.  https://t.co/tKJswERONk",rdh largest hospit icu bed fit ventil equip critic sick covid patient surviv ,[],"['@AlexDGlengarry', '@ScottMorrisonMP']",['https://t.co/tKJswERONk'],[],0
1340,The only Covid 19 Test Lab in Palestine has been destroyed by Israel #Ghazaunderattack #AqsaUnderAttack #AlQuds #AlQudsSeeksOICAction #GazaUnderFire #Palastine #IsraelExposed #AlQuds #Free_Palestine  https://t.co/gw1hCF7VWZ,covid test lab palestin destroy israel ,"['#Ghazaunderattack', '#AqsaUnderAttack', '#AlQuds', '#AlQudsSeeksOICAction', '#GazaUnderFire', '#Palastine', '#IsraelExposed', '#AlQuds', '#Free_Palestine']",[],['https://t.co/gw1hCF7VWZ'],[],0
1341,Why the death rate in Jammu province so High of Covid-19 patients.? We demand steps to minimise it.  https://t.co/frnuZW4zCu With 73 deaths JK reports highest number of COVID-19 casualties in one day; 3344 new cases,death rate jammu provinc high covid patient demand step minimis death report highest number covid casualti day new case ,[],[],['https://t.co/frnuZW4zCu'],[],0
1342,Prayers 🙏🙏🙏 @DrKKAggarwal   #drkkaggarwal #COVID19  https://t.co/Xztwc8KLFI,prayer ,"['#drkkaggarwal', '#COVID19']",['@DrKKAggarwal'],['https://t.co/Xztwc8KLFI'],"['🙏', '🙏', '🙏']",0
1343,"@narendramodi I salute to Our Honourable PM Modiji for interacting with Doctors across India as they shared insightful Inputs, based on thier own Experiences of curing Covid19.The determination of Our Doctors during this Times is Remarkable. Huge Salute to all Our Indian Doctors 🙏",salut honour modiji interact doctor india share insight input base thier experi cure covidth determin doctor time remark huge salut indian doctor ,[],['@narendramodi'],[],['🙏'],0
