,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet
859,859,"#Chonburi Covid-19 new and confirmed cases steeply rise to 127, new clusters found at factory and migrant worker camp in Phan Thong and Mueang Chonburi, almost all migrant workers living in densely populated circumstances.    https://t.co/31xwDYAhAM  https://t.co/3WZOcEkCJx",en,['#Chonburi'],[],"['https://t.co/31xwDYAhAM', 'https://t.co/3WZOcEkCJx']","['Chonburi', 'Covid-19', 'new', 'and', 'confirmed', 'cases', 'steeply', 'rise', 'to', '127', 'new', 'clusters', 'found', 'at', 'factory', 'and', 'migrant', 'worker', 'camp', 'in', 'Phan', 'Thong', 'and', 'Mueang', 'Chonburi', 'almost', 'all', 'migrant', 'workers', 'living', 'in', 'densely', 'populated', 'circumstances', 'https', 't.co/31xwDYAhAM', 'https', 't.co/3WZOcEkCJx']","['circumstances', 'steeply', 'densely', 'cases', 'https', 't.co/3WZOcEkCJx', 'Mueang', 'populated', '127', 'almost', 'factory', 'worker', 'found', 'camp', 'migrant', 'Chonburi', 'Phan', 'new', 'workers', 'rise', 't.co/31xwDYAhAM', 'confirmed', 'clusters', 'living', 'Covid-19', 'Thong']", Covid19 new and confirmed cases steeply rise to 127 new clusters found at factory and migrant worker camp in Phan Thong and Mueang Chonburi almost all migrant workers living in densely populated circumstances  
860,860,We are so grateful to you @ChouhanShivraj ji that you took this great initiative for the people who have lost their people due to this #COVID19 deadly virus. 🙏🏻#MPFightsCorona #HoshangabadFightsCorona  @vdsharmabjp @KamalPatelBJP @BJP4MP @mpajaypratap @VishvasSarang @madhavdasbjp,en,"['#COVID19', '#HoshangabadFightsCorona']","['@ChouhanShivraj', '@vdsharmabjp', '@KamalPatelBJP', '@BJP4MP', '@mpajaypratap', '@VishvasSarang', '@madhavdasbjp']",[],"['We', 'are', 'so', 'grateful', 'to', 'you', 'ChouhanShivraj', 'ji', 'that', 'you', 'took', 'this', 'great', 'initiative', 'for', 'the', 'people', 'who', 'have', 'lost', 'their', 'people', 'due', 'to', 'this', 'COVID19', 'deadly', 'virus', '🙏🏻', 'MPFightsCorona', 'HoshangabadFightsCorona', 'vdsharmabjp', 'KamalPatelBJP', 'BJP4MP', 'mpajaypratap', 'VishvasSarang', 'madhavdasbjp']","['🙏🏻', 'ji', 'mpajaypratap', 'virus', 'HoshangabadFightsCorona', 'people', 'grateful', 'due', 'ChouhanShivraj', 'initiative', 'BJP4MP', 'KamalPatelBJP', 'We', 'lost', 'deadly', 'madhavdasbjp', 'MPFightsCorona', 'vdsharmabjp', 'took', 'great', 'COVID19', 'VishvasSarang']",We are so grateful to you ji that you took this great initiative for the people who have lost their people due to this deadly virus 🙏🏻 
861,861,Millions of middle class / employees looted by corporate hospitals in the form fee ( for treating COVID- 19 suffers ) . Central government- failed to control fee . This the time higher courts must - involve give judgment nationalise corporate hospitals until covid - crisis over”,en,[],[],[],"['Millions', 'of', 'middle', 'class', 'employees', 'looted', 'by', 'corporate', 'hospitals', 'in', 'the', 'form', 'fee', 'for', 'treating', 'COVID', '19', 'suffers', 'Central', 'government', 'failed', 'to', 'control', 'fee', 'This', 'the', 'time', 'higher', 'courts', 'must', 'involve', 'give', 'judgment', 'nationalise', 'corporate', 'hospitals', 'until', 'covid', 'crisis', 'over', '”']","['treating', 'suffers', 'courts', 'involve', 'corporate', 'hospitals', 'looted', '19', 'crisis', 'government', 'judgment', 'time', 'give', 'higher', 'This', 'covid', 'Millions', 'must', 'control', 'class', '”', 'failed', 'employees', 'COVID', 'fee', 'Central', 'middle', 'nationalise', 'form']",Millions of middle class / employees looted by corporate hospitals in the form fee ( for treating COVID 19 suffers )  Central government failed to control fee  This the time higher courts must  involve give judgment nationalise corporate hospitals until covid  crisis over”
862,862,"corporate hospitals 🏥 must NATIONALISE , entaire South 🇮🇳 india looting public, money 💴 money 💰 💵 from covid-19 patients. But our courts were not able to take up “ SUMMOTO “ on corporate hospital fee. why courts are not ordered to nationalise untill covid -19’crisis over .",en,[],[],[],"['corporate', 'hospitals', '🏥', 'must', 'NATIONALISE', 'entaire', 'South', '🇮🇳', 'india', 'looting', 'public', 'money', '💴', 'money', '💰', '💵', 'from', 'covid-19', 'patients', 'But', 'our', 'courts', 'were', 'not', 'able', 'to', 'take', 'up', '“', 'SUMMOTO', '“', 'on', 'corporate', 'hospital', 'fee', 'why', 'courts', 'are', 'not', 'ordered', 'to', 'nationalise', 'untill', 'covid', '19', '’', 'crisis', 'over']","['courts', 'But', '“', '💰', 'corporate', 'hospitals', '💵', '19', 'crisis', 'untill', '🏥', 'NATIONALISE', 'looting', 'entaire', 'hospital', 'able', '’', 'india', '💴', 'ordered', 'covid', 'public', 'must', 'take', '🇮🇳', 'South', 'SUMMOTO', 'covid-19', 'money', 'fee', 'patients', 'nationalise']",corporate hospitals 🏥 must NATIONALISE  entaire South 🇮🇳 india looting public money 💴 money 💰 💵 from covid19 patients But our courts were not able to take up “ SUMMOTO “ on corporate hospital fee why courts are not ordered to nationalise untill covid 19’crisis over 
863,863,@COVIDNewsByMIB @PrakashJavdekar @ICMRDELHI @PMOIndia @MoHFW_INDIA @AyushmanNHA @drharshvardhan @DDNewslive @airnewsalerts @PIB_India @PIBHomeAffairs @PrinSciAdvGoI I salute to Our Honourable Prime Minister Shri Modiji as India Fights Corona 🙏 ICMR  issues.Advisory  for# Covid19 Home Testing using Rapid Antigen Tests which gives us the result with short span less than 10 minutes. # India Fights Corona # Stay safe # ICMR Delhi,en,"['#', '#', '#']","['@COVIDNewsByMIB', '@PrakashJavdekar', '@ICMRDELHI', '@PMOIndia', '@MoHFW_INDIA', '@AyushmanNHA', '@drharshvardhan', '@DDNewslive', '@airnewsalerts', '@PIB_India', '@PIBHomeAffairs', '@PrinSciAdvGoI']",[],"['COVIDNewsByMIB', 'PrakashJavdekar', 'ICMRDELHI', 'PMOIndia', 'MoHFW_INDIA', 'AyushmanNHA', 'drharshvardhan', 'DDNewslive', 'airnewsalerts', 'PIB_India', 'PIBHomeAffairs', 'PrinSciAdvGoI', 'I', 'salute', 'to', 'Our', 'Honourable', 'Prime', 'Minister', 'Shri', 'Modiji', 'as', 'India', 'Fights', 'Corona', '🙏', 'ICMR', 'issues.Advisory', 'for', 'Covid19', 'Home', 'Testing', 'using', 'Rapid', 'Antigen', 'Tests', 'which', 'gives', 'us', 'the', 'result', 'with', 'short', 'span', 'less', 'than', '10', 'minutes', 'India', 'Fights', 'Corona', 'Stay', 'safe', 'ICMR', 'Delhi']","['using', 'Covid19', 'Shri', 'result', 'AyushmanNHA', 'ICMR', 'Stay', 'PMOIndia', '10', 'drharshvardhan', 'Honourable', 'Tests', 'Corona', 'short', 'span', 'DDNewslive', 'PIB_India', 'gives', 'Testing', 'airnewsalerts', 'PrakashJavdekar', 'Modiji', 'issues.Advisory', 'salute', 'Home', 'less', 'minutes', 'Antigen', 'Minister', 'ICMRDELHI', 'MoHFW_INDIA', 'PIBHomeAffairs', 'COVIDNewsByMIB', 'Rapid', 'I', '🙏', 'Prime', 'Delhi', 'us', 'Our', 'India', 'Fights', 'PrinSciAdvGoI', 'safe']", I salute to Our Honourable Prime Minister Shri Modiji as India Fights Corona 🙏 ICMR issuesAdvisory for# Covid19 Home Testing using Rapid Antigen Tests which gives us the result with short span less than 10 minutes # India Fights Corona # Stay safe # ICMR Delhi
864,864,"""You can now self-test COVID-19 at home; ICMR issues advisory""   https://t.co/oT9KGbhKlY",en,[],[],['https://t.co/oT9KGbhKlY'],"['You', 'can', 'now', 'self-test', 'COVID-19', 'at', 'home', 'ICMR', 'issues', 'advisory', 'https', 't.co/oT9KGbhKlY']","['issues', 'advisory', 'home', 'ICMR', 'https', 't.co/oT9KGbhKlY', 'COVID-19', 'You', 'self-test']",You can now selftest COVID19 at home ICMR issues advisory 
865,865,"@narendramodi I salute to Our Honourable PM Modiji for once again proving that he is partial towards Our Indian Farmers in for giving subsidy of DAP  Fertilizer from Rs 2400 to Rs 1200 Admist Covid 19 for filling Happiness and Glory of Our Indian Farmers,🙏",en,[],['@narendramodi'],[],"['narendramodi', 'I', 'salute', 'to', 'Our', 'Honourable', 'PM', 'Modiji', 'for', 'once', 'again', 'proving', 'that', 'he', 'is', 'partial', 'towards', 'Our', 'Indian', 'Farmers', 'in', 'for', 'giving', 'subsidy', 'of', 'DAP', 'Fertilizer', 'from', 'Rs', '2400', 'to', 'Rs', '1200', 'Admist', 'Covid', '19', 'for', 'filling', 'Happiness', 'and', 'Glory', 'of', 'Our', 'Indian', 'Farmers', '🙏']","['Fertilizer', 'Glory', 'subsidy', '19', 'Indian', 'Honourable', 'towards', 'Farmers', 'Admist', 'proving', 'PM', 'partial', 'giving', 'Modiji', 'salute', 'Covid', 'DAP', '2400', 'I', 'Happiness', '1200', 'filling', '🙏', 'Our', 'Rs', 'narendramodi']", I salute to Our Honourable PM Modiji for once again proving that he is partial towards Our Indian Farmers in for giving subsidy of DAP Fertilizer from Rs 2400 to Rs 1200 Admist Covid 19 for filling Happiness and Glory of Our Indian Farmers🙏
866,866,@narendramodi I salute to all the District Officers of Different States for their Tiressly working on the field to strenghten the Fight against Covid 19.🙏,en,[],['@narendramodi'],[],"['narendramodi', 'I', 'salute', 'to', 'all', 'the', 'District', 'Officers', 'of', 'Different', 'States', 'for', 'their', 'Tiressly', 'working', 'on', 'the', 'field', 'to', 'strenghten', 'the', 'Fight', 'against', 'Covid', '19.🙏']","['salute', 'Officers', 'Covid', 'States', 'working', '19.🙏', 'Tiressly', 'Fight', 'strenghten', 'District', 'Different', 'narendramodi', 'field', 'I']", I salute to all the District Officers of Different States for their Tiressly working on the field to strenghten the Fight against Covid 19🙏
867,867,Pretty soon the whole world will grow tired of these “mutations” of the virus.   This is another attempt to scare the public. Pathetic…   #covid #covid19,en,"['#covid', '#covid19']",[],[],"['Pretty', 'soon', 'the', 'whole', 'world', 'will', 'grow', 'tired', 'of', 'these', '“', 'mutations', '”', 'of', 'the', 'virus', 'This', 'is', 'another', 'attempt', 'to', 'scare', 'the', 'public', 'Pathetic…', 'covid', 'covid19']","['whole', '”', 'tired', 'world', '“', 'This', 'scare', 'covid', 'covid19', 'another', 'attempt', 'grow', 'public', 'Pathetic…', 'Pretty', 'soon', 'virus', 'mutations']",Pretty soon the whole world will grow tired of these “mutations” of the virus This is another attempt to scare the public Pathetic… 
868,868,"Bahraini Citizens, vaccinated, must show a PCR examination to enter Saudi Arabia &amp; Chinese Sinopharm vaccine is not approved.  https://t.co/JUVFcUcGm5  #Bahrain #SaudiArabia #kingfahdcauseway #Sinopharm #vaccine #vaccinated #vaccinate #coronavirus #CovidVaccine #COVID19",en,"['#Bahrain', '#SaudiArabia', '#kingfahdcauseway', '#Sinopharm', '#vaccine', '#vaccinated', '#vaccinate', '#coronavirus', '#CovidVaccine', '#COVID19']",[],['https://t.co/JUVFcUcGm5'],"['Bahraini', 'Citizens', 'vaccinated', 'must', 'show', 'a', 'PCR', 'examination', 'to', 'enter', 'Saudi', 'Arabia', 'amp', 'Chinese', 'Sinopharm', 'vaccine', 'is', 'not', 'approved', 'https', 't.co/JUVFcUcGm5', 'Bahrain', 'SaudiArabia', 'kingfahdcauseway', 'Sinopharm', 'vaccine', 'vaccinated', 'vaccinate', 'coronavirus', 'CovidVaccine', 'COVID19']","['amp', 'Chinese', 'https', 'examination', 'Bahraini', 'SaudiArabia', 'Arabia', 'Bahrain', 'kingfahdcauseway', 'coronavirus', 'CovidVaccine', 'PCR', 'Citizens', 'Sinopharm', 'must', 'vaccine', 't.co/JUVFcUcGm5', 'Saudi', 'vaccinated', 'approved', 'COVID19', 'vaccinate', 'show', 'enter']",Bahraini Citizens vaccinated must show a PCR examination to enter Saudi Arabia amp Chinese Sinopharm vaccine is not approved  
869,869,Why are some COVID-19 vaccines working better for men than women?  https://t.co/W4uz6HHdfK #Nifty #sipgrab,en,"['#Nifty', '#sipgrab']",[],['https://t.co/W4uz6HHdfK'],"['Why', 'are', 'some', 'COVID-19', 'vaccines', 'working', 'better', 'for', 'men', 'than', 'women', 'https', 't.co/W4uz6HHdfK', 'Nifty', 'sipgrab']","['vaccines', 'women', 'working', 'Nifty', 'https', 't.co/W4uz6HHdfK', 'sipgrab', 'better', 'COVID-19', 'Why', 'men']",Why are some COVID19 vaccines working better for men than women  
870,870,Screenshot of @sambitswaraj’s tweet on what the BJP claimed was the Congress party’s ‘Covid-19 Toolkit’. Twitter has marked it as ‘manipulated media’.  https://t.co/rZqtc1rUHI,en,[],['@sambitswaraj’s'],['https://t.co/rZqtc1rUHI'],"['Screenshot', 'of', 'sambitswaraj', '’', 's', 'tweet', 'on', 'what', 'the', 'BJP', 'claimed', 'was', 'the', 'Congress', 'party', '’', 's', '‘', 'Covid-19', 'Toolkit', '’', 'Twitter', 'has', 'marked', 'it', 'as', '‘', 'manipulated', 'media', '’', 'https', 't.co/rZqtc1rUHI']","['claimed', 'BJP', 'Toolkit', '‘', 'sambitswaraj', 'Screenshot', 'Covid-19', 'https', 'Twitter', 'manipulated', 'marked', 't.co/rZqtc1rUHI', 'Congress', '’', 'media', 'party', 'tweet']",Screenshot of tweet on what the BJP claimed was the Congress party’s ‘Covid19 Toolkit’ Twitter has marked it as ‘manipulated media’ 
871,871,"Tips Untuk Memilih Medical Card . Company yg Stable Annual Limit Rm 100,000 keatas Sumcover Rm 100,000 Free Waiver . Cover 45 Jenis Critical Illness Cover covid 19 &amp; Side Effect Vaccine Hibah . Ada Saving ✅ . Amanina,Fulltime Takaful Advisor   https://t.co/8y6HlKIhbv  https://t.co/kKsaUyL0wo",en,[],[],"['https://t.co/8y6HlKIhbv', 'https://t.co/kKsaUyL0wo']","['Tips', 'Untuk', 'Memilih', 'Medical', 'Card', 'Company', 'yg', 'Stable', 'Annual', 'Limit', 'Rm', '100,000', 'keatas', 'Sumcover', 'Rm', '100,000', 'Free', 'Waiver', 'Cover', '45', 'Jenis', 'Critical', 'Illness', 'Cover', 'covid', '19', 'amp', 'Side', 'Effect', 'Vaccine', 'Hibah', 'Ada', 'Saving', '✅', 'Amanina', 'Fulltime', 'Takaful', 'Advisor', 'https', 't.co/8y6HlKIhbv', 'https', 't.co/kKsaUyL0wo']","['amp', 'Sumcover', 'Advisor', 'Untuk', 'https', 'Effect', 'Hibah', '45', '19', 'Critical', 'Medical', 't.co/kKsaUyL0wo', 'Ada', 'Annual', 'Waiver', 'Card', 'Tips', 'Saving', 'keatas', 'Side', '✅', 'Illness', 'Limit', 'Free', 'covid', 't.co/8y6HlKIhbv', 'Fulltime', 'Cover', 'yg', 'Company', 'Memilih', 'Jenis', 'Takaful', 'Amanina', 'Vaccine', 'Stable', '100,000', 'Rm']",Tips Untuk Memilih Medical Card  Company yg Stable Annual Limit Rm 100000 keatas Sumcover Rm 100000 Free Waiver  Cover 45 Jenis Critical Illness Cover covid 19 amp Side Effect Vaccine Hibah  Ada Saving ✅  AmaninaFulltime Takaful Advisor  
872,872,24 deaths yesterday were people who did not receive vaccination.  https://t.co/GsrNbIeovW  #Bahrain #COVID19Vaccination #COVID19 #coronavirus #vaccinate #Vaccinate #Commit4Bahrain #VACCINATEANDSTAYSAFE #بحرين,en,"['#Bahrain', '#COVID19Vaccination', '#COVID19', '#coronavirus', '#vaccinate', '#Vaccinate', '#Commit4Bahrain', '#VACCINATEANDSTAYSAFE', '#بحرين']",[],['https://t.co/GsrNbIeovW'],"['24', 'deaths', 'yesterday', 'were', 'people', 'who', 'did', 'not', 'receive', 'vaccination', 'https', 't.co/GsrNbIeovW', 'Bahrain', 'COVID19Vaccination', 'COVID19', 'coronavirus', 'vaccinate', 'Vaccinate', 'Commit4Bahrain', 'VACCINATEANDSTAYSAFE', 'بحرين']","['Commit4Bahrain', 'Vaccinate', 'Bahrain', 'receive', 'coronavirus', 'COVID19', 'https', 'deaths', 'people', 'vaccinate', 'vaccination', 'COVID19Vaccination', 'VACCINATEANDSTAYSAFE', 'بحرين', '24', 'yesterday', 't.co/GsrNbIeovW']",24 deaths yesterday were people who did not receive vaccination  
873,873,"To be honest, 'Your lips, my lips, apocalypse' - is a literal translation of Covid 19.",en,[],[],[],"['To', 'be', 'honest', ""'Your"", 'lips', 'my', 'lips', 'apocalypse', 'is', 'a', 'literal', 'translation', 'of', 'Covid', '19']","['literal', 'apocalypse', 'Covid', 'honest', 'translation', 'lips', ""'Your"", '19', 'To']",To be honest Your lips my lips apocalypse  is a literal translation of Covid 19
874,874,@DrHVoffice @PrakashJavdekar @MoHFW_INDIA @PMOIndia I salute to Our Honourable Health Minister Shri Dr Harshvardhan ji for meeting with Group of Minister as the positive sign in decrease of Covid19 cases and High recoveries in the country The Vaccination process has been extended above 20 Crores ❤️🙏,en,[],"['@DrHVoffice', '@PrakashJavdekar', '@MoHFW_INDIA', '@PMOIndia']",[],"['DrHVoffice', 'PrakashJavdekar', 'MoHFW_INDIA', 'PMOIndia', 'I', 'salute', 'to', 'Our', 'Honourable', 'Health', 'Minister', 'Shri', 'Dr', 'Harshvardhan', 'ji', 'for', 'meeting', 'with', 'Group', 'of', 'Minister', 'as', 'the', 'positive', 'sign', 'in', 'decrease', 'of', 'Covid19', 'cases', 'and', 'High', 'recoveries', 'in', 'the', 'country', 'The', 'Vaccination', 'process', 'has', 'been', 'extended', 'above', '20', 'Crores', '❤️🙏']","['❤️🙏', '20', 'Group', 'Health', 'Shri', 'Covid19', 'cases', 'ji', 'PMOIndia', 'Honourable', 'extended', 'Harshvardhan', 'Vaccination', 'PrakashJavdekar', 'positive', 'salute', 'decrease', 'process', 'Minister', 'Dr', 'MoHFW_INDIA', 'Crores', 'I', 'recoveries', 'sign', 'meeting', 'Our', 'The', 'country', 'DrHVoffice', 'High']", I salute to Our Honourable Health Minister Shri Dr Harshvardhan ji for meeting with Group of Minister as the positive sign in decrease of Covid19 cases and High recoveries in the country The Vaccination process has been extended above 20 Crores ❤️🙏
875,875,Onlu to say stay home and live &amp; safeguard your live and your family's 🙏👍 Covid-19 is not a joke😷👍,en,[],[],[],"['Onlu', 'to', 'say', 'stay', 'home', 'and', 'live', 'amp', 'safeguard', 'your', 'live', 'and', 'your', 'family', ""'s"", '🙏👍', 'Covid-19', 'is', 'not', 'a', 'joke😷👍']","['family', 'amp', 'home', 'Onlu', 'say', 'safeguard', 'stay', 'live', '🙏👍', 'Covid-19', 'joke😷👍', ""'s""]",Onlu to say stay home and live amp safeguard your live and your familys 🙏👍 Covid19 is not a joke😷👍
876,876,@narendramodi I salute to Our Honourable PM Modiji for emphasizing on Timely Evacuation as well as ensuring Power and Network Communications are not dispurted and also emphasising to ensure Covid 19 Treatment of Patients of affected areas should not suffer due to Cyclone.🙏,en,[],['@narendramodi'],[],"['narendramodi', 'I', 'salute', 'to', 'Our', 'Honourable', 'PM', 'Modiji', 'for', 'emphasizing', 'on', 'Timely', 'Evacuation', 'as', 'well', 'as', 'ensuring', 'Power', 'and', 'Network', 'Communications', 'are', 'not', 'dispurted', 'and', 'also', 'emphasising', 'to', 'ensure', 'Covid', '19', 'Treatment', 'of', 'Patients', 'of', 'affected', 'areas', 'should', 'not', 'suffer', 'due', 'to', 'Cyclone.🙏']","['suffer', 'Treatment', 'emphasizing', '19', 'Timely', 'Evacuation', 'Honourable', 'dispurted', 'affected', 'due', 'ensuring', 'PM', 'Modiji', 'salute', 'Covid', 'well', 'I', 'Power', 'Patients', 'ensure', 'also', 'Network', 'emphasising', 'Our', 'Communications', 'narendramodi', 'areas', 'Cyclone.🙏']", I salute to Our Honourable PM Modiji for emphasizing on Timely Evacuation as well as ensuring Power and Network Communications are not dispurted and also emphasising to ensure Covid 19 Treatment of Patients of affected areas should not suffer due to Cyclone🙏
