,tweet,clean_tweet,hastags,attherate,urls,emojis
978,COVID vaccination benefits explained by Tom and Jerry.  https://t.co/lalFAtQHkx,COVID vaccination benefits explained by Tom and Jerry ,[],[],['https://t.co/lalFAtQHkx'],[]
979,"@shahid_siddiqui Even if what Mr Pai says is assumed to be correct, mishandling of covid second wave shall push India into a catastrophic downslide pushing much more people into poverty. Never before, I thought that political leadership could cause that much damage as I thought bureaucracy works", Even if what Mr Pai says is assumed to be correct mishandling of covid second wave shall push India into a catastrophic downslide pushing much more people into poverty Never before I thought that political leadership could cause that much damage as I thought bureaucracy works,[],['@shahid_siddiqui'],[],[]
980,@shahid_siddiqui @TVMohandasPai and bjp lapdog media @TimesNow are trying to salvage Modi’s image when every day thousands are dying due to his mismanagement of COVId . Modi has lot of blood on his hands., and bjp lapdog media are trying to salvage Modi’s image when every day thousands are dying due to his mismanagement of COVId  Modi has lot of blood on his hands,[],"['@shahid_siddiqui', '@TVMohandasPai', '@TimesNow']",[],[]
981,"So last year covid mco 1.0, i live in JB, 12hrs away from kedah,no eid with family. 2021, in Lgkawi, 3.3 hrs from SgPetani, same state, still no eid with family. Freaking McO 3.0!! Ok 👍🏻 gj malaysian gov, gj malaysian citizen. SOP acikhangg🤬",So last year covid mco 10 i live in JB 12hrs away from kedahno eid with family 2021 in Lgkawi 33 hrs from SgPetani same state still no eid with family Freaking McO 30 Ok  gj malaysian gov gj malaysian citizen SOP acikhangg,[],[],[],"['👍🏻', '🤬']"
982,"@bbcworldservice @mssirsa Dear BBC Get your facts right. it is not a Covid hospital, it is only a place where oxygen is provided free  and the patient can lie on the bed while taking the oxygen.  Gurudwaras are doing wonderful work, the generosity of the Sikh community is world famous.", Dear BBC Get your facts right it is not a Covid hospital it is only a place where oxygen is provided free and the patient can lie on the bed while taking the oxygen Gurudwaras are doing wonderful work the generosity of the Sikh community is world famous,[],"['@bbcworldservice', '@mssirsa']",[],[]
983,"@NehaDhupia @srinivasiyc @Imangadbedi Waise thank u Rahul for telling last year about Tsunami covid, for advising to bring vaccination from abroad. We r unfortunate to have people around who takes everything as a joke.", Waise thank u Rahul for telling last year about Tsunami covid for advising to bring vaccination from abroad We r unfortunate to have people around who takes everything as a joke,[],"['@NehaDhupia', '@srinivasiyc', '@Imangadbedi']",[],[]
984,Happy Mother's Day 2021 . #mothersday #mothersdaygift #love #happymothersday #mom #mother #family #motherhood #gift #momlife #mothersdaygiftideas #flowers #mothers #shoplocal #handmade #mothersdaygifts #giftideas #mama #fathersday #birthday #gifts #stayhome #covid #instagood  https://t.co/Xx1CUfMQuO,Happy Mothers Day 2021  ,"['#mothersday', '#mothersdaygift', '#love', '#happymothersday', '#mom', '#mother', '#family', '#motherhood', '#gift', '#momlife', '#mothersdaygiftideas', '#flowers', '#mothers', '#shoplocal', '#handmade', '#mothersdaygifts', '#giftideas', '#mama', '#fathersday', '#birthday', '#gifts', '#stayhome', '#covid', '#instagood']",[],['https://t.co/Xx1CUfMQuO'],[]
985,@DcQuetta People should follow the covid precautionary measures taken by the Government. You are doing nice sir., People should follow the covid precautionary measures taken by the Government You are doing nice sir,[],['@DcQuetta'],[],[]
986,@duggu_tweets Vaccinated people can’t because their antibodies are not created naturally as the Covid recovered person., Vaccinated people can’t because their antibodies are not created naturally as the Covid recovered person,[],['@duggu_tweets'],[],[]
987,In this devastating covid ppl must have reminded PK in India,In this devastating covid ppl must have reminded PK in India,[],[],[],[]
988,Jhooth bolte sharam nahi aati @ArvindKejriwal @msisodia @kgahlot @GulabMatiala @JoonBhupinder Raise your voice it counts to expose responsible for inefficient handling of covid.@DwarkaResidents @dwarkaforum @DwarkaRWF @ravijaitley1 @AnilNayal4 @sushilkmr346 @Bhagwan61799053,Jhooth bolte sharam nahi aati Raise your voice it counts to expose responsible for inefficient handling of covid ,[],"['@ArvindKejriwal', '@msisodia', '@kgahlot', '@GulabMatiala', '@JoonBhupinder', '@dwarkaforum', '@DwarkaRWF', '@ravijaitley1', '@AnilNayal4', '@sushilkmr346', '@Bhagwan61799053']",[],[]
989,"@aparnasridhar7 Same situation with Delhi NCR house helps. No convincing or incentives work. Considering to make it mandatory in society, take it or find work elsewhere. Challenge is that society members itself too scared of this move. #COVIDSecondWave #vaccinate #vaccine #COVID", Same situation with Delhi NCR house helps No convincing or incentives work Considering to make it mandatory in society take it or find work elsewhere Challenge is that society members itself too scared of this move ,"['#COVIDSecondWave', '#vaccinate', '#vaccine', '#COVID']",['@aparnasridhar7'],[],[]
990,@indianrailway__ @DelhiRail @JharkhandRail People are travelling in helplessness in this difficult time while this train 02815 from Puri to ANVT has it's toilets extremely dirty. Flushes are not working. Is this how you are taking Covid's measures during travelling? Disappointed, People are travelling in helplessness in this difficult time while this train 02815 from Puri to ANVT has its toilets extremely dirty Flushes are not working Is this how you are taking Covids measures during travelling Disappointed,[],"['@indianrailway__', '@DelhiRail', '@JharkhandRail']",[],[]
991,Covid is damn scary i tell u if u tengok depan2. Ya Allah protect everyone around me.,Covid is damn scary i tell u if u tengok depan2 Ya Allah protect everyone around me,[],[],[],[]
992,@PakPMO No gloves no proper sops U @imrankhan PM of Pakistan have any idea about virologist it just @Photoshoot_Mag by using  @CoronaVid19, No gloves no proper sops U PM of Pakistan have any idea about virologist it just by using ,[],"['@PakPMO', '@imrankhan', '@Photoshoot_Mag', '@CoronaVid19']",[],[]
993,Seizing vehicles is Solutions of  COVID-19🦠😷?  Which strategy are following Government..? @CMofKarnataka,Seizing vehicles is Solutions of COVID19 Which strategy are following Government ,[],['@CMofKarnataka'],[],"['🦠', '😷']"
994,@republic It should be indian strain of original #chinese  covid, It should be indian strain of original covid,['#chinese'],['@republic'],[],[]
995,"Happy Eid 🌙 to everybody across Pakistan, the divide between the nation, of celebrating two Eids seem to be over for now. Moreover, some of us will be celebrating their first eid without their loved ones, many of whom were taken by Covid. Pray for the ones we lost. #EidMubarak",Happy Eid  to everybody across Pakistan the divide between the nation of celebrating two Eids seem to be over for now Moreover some of us will be celebrating their first eid without their loved ones many of whom were taken by Covid Pray for the ones we lost ,['#EidMubarak'],[],[],['🌙']
996,Today celebrate at world nurse day in night covid warrior's duty . You don't to give ap in back at home no to garden Wolk but also given home ex in family to enjoy .but other people to not given other people.. say save to home please not out to home . You save to full family save  https://t.co/uPxsQLU2H9,Today celebrate at world nurse day in night covid warriors duty  You dont to give ap in back at home no to garden Wolk but also given home ex in family to enjoy but other people to not given other people say save to home please not out to home  You save to full family save ,[],[],['https://t.co/uPxsQLU2H9'],[]
997,"Waiving patents for Covid vaccines won't solve the 'need of the hour,' says Indian drugmaker  https://t.co/iELXm6441z #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",Waiving patents for Covid vaccines wont solve the need of the hour says Indian drugmaker  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/iELXm6441z'],[]
998,"After weeks of battling the chaotic situation of over flooded beds and out of space wards, the Covid surge seems to be settling in the hospitals. My ground report for @TheStatesmanLtd #COVIDEmergency #SecondCOVIDWave #DelhiFightsCorona  https://t.co/RQ4m6EqqZ6",After weeks of battling the chaotic situation of over flooded beds and out of space wards the Covid surge seems to be settling in the hospitals My ground report for ,"['#COVIDEmergency', '#SecondCOVIDWave', '#DelhiFightsCorona']",['@TheStatesmanLtd'],['https://t.co/RQ4m6EqqZ6'],[]
999,"@PrannoyRoyNDTV Yes , people have to be saved at any cost , this COVID is destroying many families, children are becoming orphans ,one of the worst human tragedies- sincere prayers to GOD to forgive us", Yes  people have to be saved at any cost  this COVID is destroying many families children are becoming orphans one of the worst human tragedies sincere prayers to GOD to forgive us,[],['@PrannoyRoyNDTV'],[],[]
1000,"the growing demand to treat Covid patients amid the pandemic's second wave. ""Till date, the railways ran 75 Oxygen Express trains to deliver 4,700 MT to Delhi, Haryana, Karnataka, Madhya Pradesh, Maharashtra, Rajasthan, Telangana and Uttar Pradesh,"" added the official.",the growing demand to treat Covid patients amid the pandemics second wave Till date the railways ran 75 Oxygen Express trains to deliver 4700 MT to Delhi Haryana Karnataka Madhya Pradesh Maharashtra Rajasthan Telangana and Uttar Pradesh added the official,[],[],[],[]
1001,Was just informed by the doctor that the reason why I'm constantly breathless and having chest pain is due to the fact that covid has scarred my lungs. Normally it takes 2-6 months for recovery. It's been almost an year. Hoping and praying for a full recovery. Covid is no joke.,Was just informed by the doctor that the reason why Im constantly breathless and having chest pain is due to the fact that covid has scarred my lungs Normally it takes 26 months for recovery Its been almost an year Hoping and praying for a full recovery Covid is no joke,[],[],[],[]
1002,#Maldives bans travel from South Asia as COVID cases soar | Coronavirus pandemic News | Al Jazeera  https://t.co/UgW5lN0Wcm via @AJEnglish, bans travel from South Asia as COVID cases soar | Coronavirus pandemic News | Al Jazeera  via ,['#Maldives'],['@AJEnglish'],['https://t.co/UgW5lN0Wcm'],[]
1003,"Why are fuck Indians are trending ""India Stands With Israel""? India can't stand up for itself right now thanks to your elected dictator's disastrous handling of covid, you want to stand with an imperialist state? Sit the fuck down",Why are fuck Indians are trending India Stands With Israel India cant stand up for itself right now thanks to your elected dictators disastrous handling of covid you want to stand with an imperialist state Sit the fuck down,[],[],[],[]
1004,Covid made rich more richer.  https://t.co/QIpX2e0w4o,Covid made rich more richer ,[],[],['https://t.co/QIpX2e0w4o'],[]
1005,Can not understand whether our rajjapal is a BJP cadet or a state system incharge?? Shame shame MR Dhankar.  In this covid situation bu r doing politics. How many hospital u visited.?? How many oxygen u arrange???? Shame shame MR Dhankar.,Can not understand whether our rajjapal is a BJP cadet or a state system incharge Shame shame MR Dhankar In this covid situation bu r doing politics How many hospital u visited How many oxygen u arrange Shame shame MR Dhankar,[],[],[],[]
1006,@drharshvardhan @PMOIndia I salute and Thank Our Honourable Health Minister Shri Dr Harshvardhan ji for Providing Vaccines to States/ UTs. 192 Lakh Doses of both Covishield and Covaxin at Allocated Time Management from 16-31 May.  Our of this162 Lakh# Covid shield and 29.94 # Covaxin Lakh Doses 🙏, I salute and Thank Our Honourable Health Minister Shri Dr Harshvardhan ji for Providing Vaccines to States/ UTs 192 Lakh Doses of both Covishield and Covaxin at Allocated Time Management from 1631 May Our of this162 Lakh# Covid shield and 2994 # Covaxin Lakh Doses ,['#'],"['@drharshvardhan', '@PMOIndia']",[],['🙏']
