,created_at,username,tweet,language,replies_count,retweets_count,likes_count,Userhandle
296,2021-03-31 03:49:19 India Standard Time,kevinyuning,全球新冠病毒感染者超过1亿2800万，死亡超过279万人🙏  #coronavirus  #CoronavirusUSA  #CoronavirusIndia #COVID19  #COVID__19  #COVIDー19  #Covid_19  #COVID  #COVID2019  #新冠病毒  #新冠肺炎  https://t.co/yjh7iqjVDC,zh,0.0,0.0,0.0,
297,2021-03-31 03:47:32 India Standard Time,sipgrab,WTA urges players to get COVID-19 vaccine  https://t.co/xxYbqu6deg #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0.0,
298,2021-03-31 03:46:33 India Standard Time,rahulrangi18,"It looks like COVID Cases will only increase with the opening of schools and colleges, the crowd of students celebrating Holi on the streets of Kota, and the crowds in the elections are not affecting the Corona Cases. @CollectorKota #Reopencolleges @EduMinOfIndia @ashokgehlot51",en,0.0,2.0,7.0,
299,2021-03-31 03:43:23 India Standard Time,zaailor,".@seanwharton When 85 &amp; 69% of ♂&amp; ♀are #overfat, &amp; #obesity’s higher than believed due to #bmi underreports #obesity &gt;36% ( https://t.co/T9nssjLM8g), delaying 2nd #COVID jab 16wks to vax everyone, achieves sans stigmatizing, the prioritization u pitch in  https://t.co/AIVQjxp7V5.  https://t.co/IOiicmDFFN",en,1.0,0.0,0.0,
300,2021-03-31 03:33:45 India Standard Time,umer_journalist,@JAlevels @HniaziISF @mominsaqib Correction: their only stance was if covid continues like this only then exams can be cancelled. (You started with a past tense),en,0.0,0.0,0.0,
301,2021-03-31 03:32:16 India Standard Time,khunte_gaurav,#March2021  - @BCCI wins series against @englandcricket - #Evergreen Ship gets blocked at #Suez Canal Egypt - 2nd wave of #COVID in #India . #lockdown is several states - @IPL set to start on 9th #April wid 0 attendance   #INDvENG #SuezBLOCKED #COVID19India #IPL2021 #tuesdayvibe,en,1.0,1.0,2.0,
302,2021-03-31 03:25:57 India Standard Time,sirajnoorani,"Govt and private schools for class 1 to class 8 have been instructed to remain shut till April 4, in the view of COVID19. Other schools have been instructed to ensure full compliance with COVID protocol: UP Govt",en,0.0,0.0,1.0,
303,2021-03-31 03:18:58 India Standard Time,writama,Need O+ covid cured atleast 4 week ago plazma immediately. Plz contact 7044690795,en,0.0,1.0,0.0,
304,2021-03-31 02:51:04 India Standard Time,sipgrab,NIH study shows promising Covid results against some variants that could be good news for vaccines  https://t.co/sC9JaXHqVc #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0.0,
305,2021-03-31 02:46:19 India Standard Time,gibbokok,Oh the places we used to be able to go. And the people we used to be able to celebrate. #BruceLee #HongKong #COVID19 #Covid_19 #depressed  https://t.co/Fxusi1DJmn,en,0.0,0.0,0.0,
306,2021-03-31 02:45:59 India Standard Time,hamza_azhar,"If you are eligible and have access, please get vaccinated. Also plz note that vaccine is only effective after 28 days of 2nd dose. Even with vaccine, one can still get covid and transmit. Vaccine only helps your body fight virus better. So please continue to follow SOPs.",en,0.0,0.0,0.0,
307,2021-03-31 02:39:08 India Standard Time,likho2asim,کورونا تو ایسے تباہی مچارہا ہے جیسے بائیس سال کی جدوجہد کے بعد آیا ہو 😂😂😂😂😂😂 @AmnanRajput @rohailasghar02 @Democraticpk #Covid_19,ur,0.0,2.0,2.0,
308,2021-03-31 02:37:28 India Standard Time,mayurkamble9,"कोरोनाचे संकट वाढतेय! नियम पाळा, लॉकडाऊन टाळा! मुंबईतील सर्व आयसीयू बेडस् महापालिकेच्या ताब्यात खासगी रुग्णालयांतील ८० टक्के अॅडमिशन वॉर रूमच्या परवानगीनंतरच #Covid_19 #COVIDSecondWave #ICU  https://t.co/azagtCtk2P",mr,0.0,3.0,13.0,
309,2021-03-31 02:36:04 India Standard Time,sipgrab,NewsWatch: The stock market could double by 2030 because COVID has ‘utterly changed’ the policy environment: analyst  https://t.co/LLJHhiJ7Rv #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0.0,
310,2021-03-31 02:36:03 India Standard Time,sipgrab,"Personal Finance Daily: What to know about vaccine passports, and 1 million borrowers ‘ignored by Washington’ now eligible for COVID-related pause on student debt and collections  https://t.co/cLijQwpf7r #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0.0,0.0,0.0,
311,2021-03-31 02:23:28 India Standard Time,baba_bhopali,"@ChouhanShivraj मामाजी कोरोना में ""दो गज की दूरी"" का नियम आप ही बनाए हो ना। तो फिर ये क्या पार्टी चल रही है क्या.....? #ShivrajSinghChouhan @TheLallantop @BJP4MP @BJP4India @COVIDNewsByMIB #Covid_19 #COVID19Vaccine #COVID19  https://t.co/hhJUqaCOns",hi,0.0,0.0,0.0,
312,2021-03-31 02:15:05 India Standard Time,sipgrab,GSK to support manufacture of Novavax' COVID-19 vaccine  https://t.co/FELgUv340Q #Nifty #sipgrab,en,0.0,0.0,0.0,
313,2021-03-31 01:51:57 India Standard Time,sunny_2u_2002,@TOIMumbai @CMOMaharashtra @AUThackeray cases for covid 19 are running too high... this is not good thing😞,en,0.0,0.0,0.0,
314,2021-03-31 01:48:30 India Standard Time,mujahid5097958,Look deep into nature and then you will understand everything better.  #MujahidHussainSiddiqui #instagramdown #CentralAcademy #Covid_19 #StaySafe #Mujahid5097958  https://t.co/bVRj8RPwOQ,en,0.0,0.0,6.0,
315,2021-03-31 01:45:55 India Standard Time,ronaldamassey,Fourteen countries raise concern over WHO report on COVID origin | Coronavirus pandemic News | Al Jazeera  https://t.co/l3uknxGJOa via @AJEnglish,en,0.0,1.0,3.0,
316,2021-03-31 01:43:47 India Standard Time,monuashfaq,पूर्व cm @farooqabdullah_ कोरोना पॉजिटिब #Covid_19,hi,0.0,0.0,1.0,
317,2021-03-31 01:42:51 India Standard Time,junaidk18945215,#Covid_19 #Pakistan  https://t.co/rowsMGms2P,und,0.0,0.0,1.0,
318,2021-03-31 01:36:06 India Standard Time,sipgrab,The Margin: Don’t laminate your COVID vaccination card before doing these 5 things  https://t.co/ZWiUK3RrAl #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0.0,
319,2021-03-31 01:34:44 India Standard Time,syedjmm1,@narendramodi Ji Covid-19 का केस बंगाल में अभी नहीं आएगा सर या फिर?!इलेक्शन के बाद आएगा सर.?बंगाल में अभी एक भी केस नहीं आ रहा है सर @HemantSorenJMM Jai Ho Hemant  Soren Sir #मोदी_बकवास_बंद_करो,hi,0.0,0.0,0.0,
320,2021-03-31 01:28:45 India Standard Time,safikhanmagical,"@nighatdad Very nice to see in #Pakistan Shops closing properly time ordered by #Government to defeat #COVID19 as #3rdWave at its peek Today on Tuesday 30th March,2021 100 deaths recorded after testing #COVID unknowns #WearAMask  unreported due to aggressive testing!  https://t.co/jkWzwsnM3D",en,0.0,0.0,0.0,
321,2021-03-31 01:25:52 India Standard Time,sedra_j,Highlight of the year... so far! Giving #Covid_19 vaccines to around 40 people!  Thank you @KSUMSC1 for giving us such opportunity! @KSUvaccines #جبناها_للغالين  https://t.co/Jri7q665IY,en,0.0,2.0,22.0,
322,2021-03-31 01:25:46 India Standard Time,monuashfaq,मध्य प्रदेश में कक्षा 01 से 8वीं तक के स्कूल अब 01 अप्रैल से नहीं खुलेंगे. 15 अप्रैल तक कक्षा 01 से 8वीं तक के स्कूल बंद रखने का आदेश जारी किया है. #Covid_19,hi,0.0,0.0,1.0,
323,2021-03-31 01:22:14 India Standard Time,ammara_kazi,How many human beings have to die before some people understand the gravity of the situation?  -Wear your mask. -Observe social distancing. -Follow COVID SoPs. -Be empathetic. -Have Faith.  For the love of God stop being #COVIDIOT,en,0.0,2.0,4.0,
324,2021-03-31 01:19:32 India Standard Time,sudhirmehtapune,@Suhelseth Lets keep the focus and push  on speeding up  vaccinations . COVID is here to stay and vaccinations for all are the only path to the new normal .,en,0.0,0.0,0.0,
325,2021-03-31 01:19:04 India Standard Time,sipgrab,Head of busiest U.S. port urges companies to pick up their cargo more quickly to ease Covid congestion  https://t.co/OkZM6aee7w #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0.0,
326,2021-03-31 01:18:27 India Standard Time,javedkhan_bjp,If Maharashtra government was taken in priority to control COVID-19. Than no doubt covid can be washed out from our state. But they focused on some other..... Which was actual problem. In last Lockdown government didn't paid electricity bills nor house rents. @CMOMaharashtra,en,1.0,0.0,1.0,
327,2021-03-31 01:16:27 India Standard Time,dhiraj99161212,@ANI Maharashtra require negative test till 2024 for coming election .Becoz here state Government is failure to handale covid and public problems,en,0.0,0.0,1.0,
328,2021-03-31 01:13:20 India Standard Time,ksaisiddardha,@KarnatakaWorld do people visiting karnataka from andhra Pradesh need a covid-19 negetive before entering the state. Please give us a clarity about it. Thank you,en,1.0,0.0,0.0,
329,2021-03-31 01:10:19 India Standard Time,aanuragist,My city Mayor has built up his content game on all social media platforms just by posting covid cases update daily in the city since last year.  Covid has surely increased social media awareness &amp; made sure that content game is here to stay for long time.,en,0.0,0.0,4.0,
330,2021-03-31 01:09:46 India Standard Time,kavisriv,"India should use its vast experience to speed up the administering of the COVID vaccine. No awareness has been created around the vaccine. Leave scepticism, ordinary people don't know about its importance. When cases are on the rise, all exports of the vaccine needs to stop.",en,0.0,0.0,0.0,
331,2021-03-31 01:08:04 India Standard Time,nehalsyed91,🤣🤣🤣🤣🤣 Covid dress🤣 . . . . . @ladygaga,en,0.0,0.0,0.0,
332,2021-03-31 01:01:51 India Standard Time,hydwatch,"@swatantraveer @XpressHyderabad @PintoDeepakTNIE @SabithaindraTRS @HSPAIndia A social Security Fund of 5000 crore shud be setup to help Pvt job holders, Teachers, unemployed youth etc to give monthly Groceries , Rs. 5000 assistance, ESI type medical Help to stop suicides of teaching staff in covid time @EduMinOfIndia @PMOIndia @narendramodi",en,0.0,1.0,1.0,
333,2021-03-31 01:00:27 India Standard Time,liparevijay,भाजपाने शिवसेनेला हिंदुत्व शिकवू नये. हिंदुत्वासाठी मा. शिवसेनाप्रमुखांसह असंख्य शिवसैनिकांनी हाल अपेष्टा सहन केल्या. संकटसमयी भाजपने जनतेच्या आरोग्यासाठी पुढाकार घेणे आवश्यक असताना केवळ विरोधाला विरोध म्हणून विरोध करत जनतेच्या आरोग्याशी खेळत आहेत.  #Covid_19,mr,1.0,18.0,55.0,
334,2021-03-31 01:00:03 India Standard Time,sipgrab,U.S. joins 13 other nations in criticizing WHO for a lack of transparency in China Covid report  https://t.co/rsImDdV2fM #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0.0,
335,2021-03-31 00:59:25 India Standard Time,w_karve,"#Covid_19 #Pune #COVID19 Halt COVID Vaccine Diplomacy, Focus On “India First”  https://t.co/LWbiQgpjUI",en,1.0,2.0,4.0,
336,2021-03-31 00:54:18 India Standard Time,abdikarimsaid10,Ex.wasiir hore ooqatay manta 30/3/2021 talaalka covid- 19 dawaynta waxa kawanagsan kahortaga 🤣🤣  https://t.co/XIZBNso0PY,tl,0.0,0.0,0.0,
337,2021-03-31 00:47:56 India Standard Time,deeplucky019,Let the possibilities come to form a govt in MH . They will automatically immune to covid and cases will drop like anything .,en,0.0,0.0,1.0,
338,2021-03-31 00:45:34 India Standard Time,ayazbrohi12,توسان ھر روز ملڻ جو مزو پنھنجو آھي 🥰🥰  #StandWithAmarJalil  #Pakistan #instagramdown #Covid_19 #lockdown #رمضان,sd,0.0,0.0,2.0,
339,2021-03-31 00:41:51 India Standard Time,dactarnee,@AdessSingh Sach baat Sir. Ek saal kaise chala gaya.  Main aapse May month main Twitter par kaafi baatein karti thi Covid Hospital se.   Aaj mera khud ka NGO start kar diya hai   #mumbaihealthproject ke naam se.   Keep me in your blessings 🙏🏽,hi,0.0,0.0,0.0,
340,2021-03-31 00:38:02 India Standard Time,arnabdasgupta89,@MahuaMoitra @narendramodi @PMOIndia @AmitShah why is even a road show taking place amid covid surge #CovidSecondWave #COVID19India,en,0.0,0.0,1.0,
341,2021-03-31 00:35:13 India Standard Time,sureshdissanay8,"Achiveing 100,000 thousand tourist post covid in a month is a great achievement by @visitmaldives . Thank you to everyone who made this happen. #sunnysideoflife #Maldives",en,0.0,1.0,2.0,
342,2021-03-31 00:27:07 India Standard Time,hirenmistry2007,@aaistvairport what are the COVID protocol from Sharjah to surat flights  How many days quarantine require and also do we need to do carry PCR test reports ?  Kindly guide us.,en,1.0,0.0,0.0,
343,2021-03-31 00:25:04 India Standard Time,wilsonaftab,China to work with UAE for 'affordable' Covid vaccines  https://t.co/OufhZ9WucD ...,en,0.0,0.0,1.0,
344,2021-03-31 00:10:52 India Standard Time,saxsubbalaxmi,@BembalaS Show not happened due to covid restrictions 😔,en,0.0,0.0,0.0,
345,2021-03-31 00:08:55 India Standard Time,tsapiamandine,I TOOK THE COVID-19 VACCINE SEE WHAT HAPPENED TO ME🥵😰😱🤮🤮🤮🤮  https://t.co/TcgjvpEUCr #CovidVaccine #COVIDVaccination,en,0.0,0.0,0.0,
346,2021-03-31 00:07:19 India Standard Time,_arman_islam_,@ASHLEEL_LADKAA Pta nai bro jorhat mai to aisa lagta hi nai jaise covid naam ka kutch hai v,tl,2.0,0.0,1.0,
347,2021-03-31 00:05:32 India Standard Time,drmurukadas,30.03.2021 Recently #Covid+ve cases in India has shown declining trend.But past few days witnessed rise in cases;in last 24hrs risen by 68020 much higher than  ye'day. Total cases today-12148405; recovery so far-11393021 (94.29%); atalities-162114 (1.34%)&amp; active - 540720 (4.47%),en,0.0,0.0,1.0,
348,2021-03-31 00:02:44 India Standard Time,knottycommander,Daily 90 ml भी पिया । फिर भी Covid हो गया 🥺  Quantity बढ़ाने का या brand change करने का ? 🤔🤔,und,13.0,1.0,78.0,
349,2021-03-31 00:02:25 India Standard Time,_arxi0,@COVID_9 @Danio313 اما قال اخشوشنوا,ar,0.0,0.0,0.0,
350,2021-03-31 00:00:48 India Standard Time,tmc235,@SenatorRMTeam @SenRehmanMalik We need COVID vaccine 💉,en,0.0,0.0,0.0,
351,2021-03-30 23:58:01 India Standard Time,sabirhu76068942,@pmln_org @SKhaqanAbbasi London lock down KSA partially lock down UAE partially lock down Italy partially lock down Most of the countries  Suffer with covid. But ex PM does not know about it. پاپا اے کھوتھی کسس نیں اے,en,1.0,3.0,7.0,
352,2021-03-30 23:53:31 India Standard Time,sahilgu32546981,Holi celebration at home🏡🏕️stay safe. Covid 19##  https://t.co/N7hFYhHIO5,en,0.0,0.0,1.0,
353,2021-03-30 23:51:35 India Standard Time,naitik0405,Waah bhai waah... Kya hi quarantine chal raha hai! #Covid_19 #maharashtralockdown,hi,0.0,0.0,0.0,
354,2021-03-30 23:48:05 India Standard Time,sipgrab,"France reports 2021 high of 5,072 people in intensive care with COVID-19  https://t.co/mpVgGoOBCZ #Sipgrab #UnitingPeopleWithThePossibilities",en,0.0,0.0,0.0,
355,2021-03-30 23:47:13 India Standard Time,salaarsuleyman,لاہور میں کرونا پازیٹیو کی شرح 23 فیصد تک پہنچ گئی۔ یہ وہ اعداد ہیں جو بعد از ٹیسٹ سامنے آئے ہیں۔ میرے دوست جو میڈیکل اسٹور کے کاروبار سے وابستہ ہیں، بتاتے ہیں کہ کرونا میں استعمال ہونے والی ادویہ کی مانگ میں تین گنا سے زیادہ کا اضافہ ہو چکا ہے۔  #Covid_19,ur,1.0,1.0,1.0,
356,2021-03-30 23:46:04 India Standard Time,sipgrab,Rising Covid cases to help in pushing accomodative policy  https://t.co/ADTKTBWd9X #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0.0,
357,2021-03-30 23:43:30 India Standard Time,rheumatologistt,"Masks 😷 work, use them and save lives #COVID19 #Covid_19  https://t.co/eMePVSpyaT",en,0.0,7.0,17.0,
