,tweet,clean_tweet,label
1536,#CoronaVirusUpdates #WHO #Covid_19 #indiagoverment #ElectionCommission #PMModi #TimesofIndia #NDTV  real solution of covid 19  https://t.co/TfwAz2xElZ,real solut covid ,0
1537,India vaccinating approx 1.5 million/day !  Is it not at a slow process ?  #COVID19,india vaccin approx millionday slow process ,0
1538,COVID-19: A different variant and poor response by the government leaves Brazil in a state of uncontrolled large scale community transmission.  https://t.co/UacZXgvxHa,covid differ variant poor respons govern leaf brazil state uncontrol larg scale commun transmiss ,0
1539,"@MoHFW_INDIA @PMOIndia @narendramodi @drharshvardhan Sir,I have got my 1st dose of Covid19 vaccine today but I'm unable to download certificate. Kindly help. Says,""invalid Beneficiary ID"".  https://t.co/RLbkoR9kqK",siri dose covid vaccin today unabl download certif kindli help saysinvalid beneficiari ,0
1540,Bharat Biotech begins nasal Covid vaccine trials in India with 175 volunteers during 1 phase of clinical trials. #COVID19 #CovidVaccine  https://t.co/2ZrMwrfRPb,bharat biotech begin nasal covid vaccin trial india volunt phase clinic trial ,0
1541,"@Sakina_Qureshi_ @YOUSUF_AZAZ Sakina Qureshi: The Government wants that people should be vegetarian.During Kovid-19, it has been found world over that the  vegetarian people  did not suffer from Covid-19. To cook vegetables,less gas is required but for non-vage,more gas is required. Here also you get benefits",sakina qureshi govern peopl vegetariandur kovid found world vegetarian peopl suffer covid cook vegetablesless requir nonvagemor requir benefit ,0
1542,Hats off to our Beloved Great PM🙏🕉️🇮🇳🌷  World leaders thank PM Narendra Modi as India sends COVID-19 vaccines to 47 countries  https://t.co/yU7yHxZboI via NaMo App  https://t.co/rAZEnOJGux,hat belov great world leader narendra modi india send covid vaccin countri namo app ,0
1543,#COVID19-19 scare may force deferment of HCBA polls. Link -   https://t.co/nVbW6wNYVN  @timesofindia @TOI_Nagpur @SunilWarrier1 @NagpurHcba @bombaybench @SCofInd @RanjitVDeshmukh @ProshuncTOI @TOIsarfaraz @abhishekcTOI @vijaypTOI @TOICitiesNews @TOIMumbai @rsprasad #coronavirus,scare forc defer hcba poll link ,0
1544,HCBA mulls online polling due to Covid-19 surge. Link -   https://t.co/atfw4Q9NSL   @timesofindia @TOI_Nagpur @SunilWarrier1 @NagpurHcba @ProshuncTOI @RanjitVDeshmukh @TOIsarfaraz @abhishekcTOI @bombaybench @firdosmirza @vijaypTOI @SCofInd @TOIMumbai @TOIPune #COVID19 #coronavirus,hcba mull onlin poll covid surg link ,0
1545,Done 1st dose in vaccine covid 19 thank you MOH KSA .  https://t.co/OuZWQ2wUGe,dose vaccin covid moh ksa ,0
1546,I really like #Iraqis. They're in the #hospital with #COVID19 and they don't give a d??n about #life! They're just #singing and #enjoying themselves 😂😂😂😂. #writing_out_loud #Trending #enjoylife #havefun #COVID #Covishield  https://t.co/QuDI8luKTa,like theyr dont theyr ,0
1547,A candle march to pay tribute  to Shubhendu Shubham  2k16 NMCH who went for  heavenly abode while his fight  against the Corona Virus. #COVID19 #nmch #Bihar #CovidVaccine #Covaxin #coronavirus #CovishieldVaccine #mbbs  https://t.co/SB9vQuQEW3  https://t.co/eyZfnY6XHF,candl march pay tribut shubhendu shubham nmch heavenli abod fight corona viru ,0
1548,"With more than 17.7 million COVID-19 vaccines administered, take a look at the latest stats of the world’s #LargestVaccineDrive on day 48. For the latest SOPs, real-time updates, visit:  https://t.co/Mj36UxyYd5 or download the MyGov App. #IndiaFightsCorona @narendramodi @PMOIndia  https://t.co/nxEwppXtRM",million covid vaccin administ look latest stat world day latest sop realtim updat visit download mygov app ,0
1549,ADMISSION OPEN   Hurry up and reserve a seat for your child! We have very limited seats remaining.   #NoAdmissionFee #AdmissionOpen #Session2021_22 #COVID19 #SchoolsReopen #OnlineEducation #TheFlowersGroupofSchools #TFGS #Landhi #Korangi #Karachi #BestMontessori  https://t.co/jNh9so3ULi,admiss open hurri reserv seat child limit seat remain ,0
1550,ADMISSION OPEN   Hurry up and reserve a seat for your child! We have very limited seats remaining.   #NoAdmissionFee #AdmissionOpen #Session2021_22 #COVID19 #SchoolsReopen #OnlineEducation #TheFlowersGroupofSchools #TFGS #Landhi #Korangi #Karachi #BestMontessori  https://t.co/nvbrFDAMmI,admiss open hurri reserv seat child limit seat remain ,0
1551,"The days were as slow as drop of honey rolling down the side of the jar and as fast as the wind on breezy morning cooling your tears.  A year passed..  A year that we don't want to count, But which will count as a decade of years.  #Covid19 #anniversary",day slow drop honey roll jar fast wind breezi morn cool tear year pass year dont count count decad year ,0
1552,This is from a textbook of #Microbiology teaching Medical students that #TablighiJamat spread #Covid_19 through Nizamuddin Markaz Mosque. This is highly insensitive to portray a community as guilty of spreading a disease. We demand that @JPMedPub remove this and issue apology.  https://t.co/t9Zgu2Xha1,textbook teach medic student spread nizamuddin markaz mosqu highli insensit portray commun guilti spread diseas demand remov issu apolog ,0
1553,"Covid 19 layers in Pakistan are totally media controlled. They spread fear in the minds of the people on planned intervals and all of a sudden after few restrictions, it certainly eased up again.",covid layer pakistan total medium control spread fear mind peopl plan interv sudden restrict certainli eas ,0
1554,We have heared about Madam @KanwalMna that she has detected COVID-19 positive result. May Allah almighty grant her speedy recovery. Amin. Because she is one of our most diligent and hardworking women.,hear madam detect covid posit result allah almighti grant speedi recoveri amin dilig hardwork woman ,0
1555,@Real_MZubair Treatment required COVID-19 vaccinations completed but mental treatment still requires  https://t.co/Um6qB6ikDu,treatment requir covid vaccin complet mental treatment requir ,0
1556,60-second breath tests to detect Covid-19 could be a game changer in our battle against the pandemic. @DHA_Dubai,second breath test detect covid game changer battl pandem ,0
1557,@ShihamWaheed @maleehjamal @MDPSecretariat @MohamedNasheed @ibusolih @FaisalNasym MDP doesn't care about people. They want votes at any cost.. but they no are better than PPM or JP.  They are campaigning without care about spreading covid-19. We have had enough. We are sick of MDP.,mdp doesnt care peopl vote cost better ppm campaign care spread covid sick mdp ,0
1558,"I'm at COVID-19 Vaccination Center in Al Khobar, Ash Sharqiyah  https://t.co/5DeDNptWL1",covid vaccin center khobar ash sharqiyah ,0
1559,Sky News Fox News BREAKING NEWS ABC News Stop Fake News On SSR #Trending #CancelFox Fake News FoxNews #AajTakSabseTez #SackChrisWhitty #news #cancelFoxNews #Entertainment The BBC #foryou #COVID-19 #Trending #News #Sports #Entertainment #investing #stockmarket #indices #wealth,sky news fox news break news abc news stop fake news ssr fake news foxnew bbc ,0
1560,Sky News Fox News BREAKING NEWS ABC News Stop Fake News On SSR #Trending #CancelFox Fake News FoxNews #AajTakSabseTez #SackChrisWhitty #news #cancelFoxNews #Entertainment The BBC #foryou #COVID-19 #Trending #News #Sports #Entertainment #investing #stockmarket #indices #wealth,sky news fox news break news abc news stop fake news ssr fake news foxnew bbc ,0
1561,Sky News Fox News BREAKING NEWS ABC News Stop Fake News On SSR #Trending #CancelFox Fake News FoxNews #AajTakSabseTez #SackChrisWhitty #news #cancelFoxNews #Entertainment The BBC #foryou #COVID-19 #Trending #News #Sports #Entertainment #investing #stockmarket #indices #wealth,sky news fox news break news abc news stop fake news ssr fake news foxnew bbc ,0
1562,Portuguese island in middle of Atlantic close to COVID-19 herd immunity: doctor  https://t.co/6CXMvXkUao #Sipgrab #UnitingPeopleWithThePossibilities,portugues island middl atlant close covid herd immun doctor ,0
1563,Sky News Fox News BREAKING NEWS ABC News Stop Fake News On SSR #Trending #CancelFox Fake News FoxNews #AajTakSabseTez #SackChrisWhitty #news #cancelFoxNews #Entertainment The BBC #foryou #COVID-19 #Trending #News #Sports #Entertainment #investing #stockmarket #indices #wealth,sky news fox news break news abc news stop fake news ssr fake news foxnew bbc ,0
1564,@NutellaGlobal @dunkindonuts @NutellaUSA @Covid19 Hallo!  https://t.co/ei9emYIode,hallo ,0
1565,"The #Surat Municipal Corporation (SMC) has announced that people entering the city will have to be under home quarentine for a week, after the Diamond City reported more than 350 new #COVID19 cases on Wednesday.  https://t.co/cqfJw7Ou6M",municip corpor smc announc peopl enter citi home quarentin week diamond citi report new case wednesday ,0
1566,"The number of #COVID19 infections has risen to 142,190 in #Myanmar  on Wednesday, according to a release from the Health and Sports Ministry.  https://t.co/HZd6u0x6ok",number infect risen wednesday accord releas health sport ministri ,0
1567,"Gujarat: In wake of the increasing number of #COVID19 cases, Ahmedabad Municipal Transport Service (AMTS) and Ahmedabad Bus Rapid Transit System buses operation to remain suspended from tomorrow until further orders.",gujarat wake increas number case ahmedabad municip transport servic amt ahmedabad rapid transit system oper remain suspend tomorrow order ,0
1568,😅😆🤣Felling if I will carry my one #Graduation certificate I will Save #humanity from emitting polluted odors from the earth #MARSshot @Covid19 @NASA_Technology @nbatopshot  https://t.co/8b75IJl3Fy,fell carri certif save emit pollut odor earth ,0
1569,"Haryana reported 555 new COVID-19 cases, 295 recoveries, and 4 deaths on March 17  Total cases: 2,76,635 Total recoveries: 2,69,812 Active cases: 3,740 Death toll: 3,083 Total vaccination in the state: 7,63,095  https://t.co/xzcaYCLdDu",haryana report new covid case recoveri death march total case total recoveri activ case death toll total vaccin state ,1
1570,Yes! Smell like a sink @Covid19 @NASA_Technology @nbatopshot @ShotMars  https://t.co/WxJepahgud,smell like sink ,0
1571,Yes! Feel the thermal energy emanating from the earth #Emission of thermal energy from the earth #MARSshot #NASAPerseverance @Covid19 #NASA 🇦🇪🇸🇦🇺🇲 2:21am 🇦🇪  https://t.co/pmlW9vkxmV,feel thermal energi eman earth thermal energi earth ,0
1572,Visits to implement COVID-19 SoPs #covid_19 #islamabadians  https://t.co/lid1ddluAC,visit implement covid sop ,0
1573,Israel to bail out its airlines with $210 million COVID-19 aid plan  https://t.co/7x565Qxmln #Sipgrab #UnitingPeopleWithThePossibilities,israel bail airlin million covid aid plan ,0
1574,Sanofi and Translate Bio initiate Phase 1/2 clinical trial of mRNA COVID-19 vaccine candidate  https://t.co/sdyE0xvwlc #Nifty #sipgrab,sanofi translat bio initi phase clinic trial mrna covid vaccin candid ,0
1575,"@Naveen_Odisha ,I am requesting to our CM.pls on line examination declared in diploma examination.beacuse during covid-19 may spread out,2ndly your cost of expenditure very low and govt.get more profit.this our students,because on line teaching that must on line exam.done.",request cmpl examin declar diploma examinationbeacus covid spread outndli cost expenditur low govtget profitthi studentsbecaus teach examdon ,0
1576,"@Naveen_Odisha  in covid-19 some of Bose  https://t.co/wICsZUYccQ,Cuttack  students fail in winter examination during 2nd and 4th semester.whom staffs this types of work and what action taken against.",covid bose student fail winter examin semesterwhom staff type work action ,0
1577,Am I The Only One??? Jus Ko Covid-19 Ke Cases Barhne Par Khushi Hoti He....,covid case barhn par khushi hoti ,0
1578,WHO statement on AstraZeneca COVID-19 vaccine safety signals  https://t.co/8Sk73aza91 #Nifty #sipgrab,statement astrazeneca covid vaccin safeti signal ,0
