,tweet,clean_tweet,hastags,attherate,urls,emojis
1182,"why @pnbindia not ready to give Form 15G/H online submission to its Net Banking Customers even after 18 months of Covid19 ?  Don't make Sr citizen, customer's struggle - Can off load banking staff work 2  @RBI pls make it compulsory feature for every bank with netbanking facility",why not ready to give Form 15G/H online submission to its Net Banking Customers even after 18 months of Covid19  Dont make Sr citizen customers struggle  Can off load banking staff work 2 pls make it compulsory feature for every bank with netbanking facility,[],"['@pnbindia', '@RBI']",[],[]
1183,After A Long #COVID19outbreak  Here's to the #nights that turns into the #mornings with #friends that turned into #family  #FamilyFirst #lovefighters #loveislove #care #myself #dost #mom #MyRoommateIsAGumiho #MeToo #MUFC #AMCSqueeze #COVID19 #DeltaVariant #Ethereum #FIFA21  https://t.co/XiWThsvZ63,After A Long Heres to the that turns into the with that turned into ,"['#COVID19outbreak', '#nights', '#mornings', '#friends', '#family', '#FamilyFirst', '#lovefighters', '#loveislove', '#care', '#myself', '#dost', '#mom', '#MyRoommateIsAGumiho', '#MeToo', '#MUFC', '#AMCSqueeze', '#COVID19', '#DeltaVariant', '#Ethereum', '#FIFA21']",[],['https://t.co/XiWThsvZ63'],[]
1184,Rahul Gandhi's suggestions to PM Modi  • Ensure Vaccines for all in the shortest possible time frame. •Invoke compulsory license. • Prepare for third and future waves by heeding expert advice.  • Provide ₹4 lakh for all COVID-19 deaths. •Implement NYAY.  Will the PM listen?  https://t.co/pEPIBCyFWz,Rahul Gandhis suggestions to PM Modi • Ensure Vaccines for all in the shortest possible time frame •Invoke compulsory license • Prepare for third and future waves by heeding expert advice • Provide ₹4 lakh for all COVID19 deaths •Implement NYAY Will the PM listen ,[],[],['https://t.co/pEPIBCyFWz'],[]
1185,How do I change the registration number of a person in cowin app? The person has taken the 1st dose with the number wrongly registered. Please look into it as we are facing issue to book the 2nd slot. #COVID19 #COWIN #CowinApp #vaccination #health @IPR_Odisha @MoHFW_INDIA,How do I change the registration number of a person in cowin app The person has taken the 1st dose with the number wrongly registered Please look into it as we are facing issue to book the 2nd slot ,"['#COVID19', '#COWIN', '#CowinApp', '#vaccination', '#health']","['@IPR_Odisha', '@MoHFW_INDIA']",[],[]
1186,Which #Vaccine is best and why? #COVID19 #Vaccine #VaccineForAll #Pfizer #Sinopharm  https://t.co/ypNIAziKG8,Which is best and why ,"['#Vaccine', '#COVID19', '#Vaccine', '#VaccineForAll', '#Pfizer', '#Sinopharm']",[],['https://t.co/ypNIAziKG8'],[]
1187,As Gujarat state government has decided for the 10th and 12th board regular students will be getting the mass promotion due to covid -19. Sir if they are students then sir repeaters and X students for that exam are also students if regular students are promoted then what about us,As Gujarat state government has decided for the 10th and 12th board regular students will be getting the mass promotion due to covid 19 Sir if they are students then sir repeaters and X students for that exam are also students if regular students are promoted then what about us,[],[],[],[]
1188,friendship goal 🙂 old pic . no tour  permission due to covid19😔  https://t.co/PlqlZyiq2m,friendship goal  old pic  no tour permission due to covid19 ,[],[],['https://t.co/PlqlZyiq2m'],"['🙂', '😔']"
1189,"#Salutetoall #frontlineworkers #Cleaners #doctorsnurses #wewillwincorona #pandemic  #COVID19  #deliverypersons #SSR #stayhome #wearamask #freemaskdistributionIndia   ""God is in you, I salute the divinity in you""  https://t.co/mH8bzEJiPJ", God is in you I salute the divinity in you ,"['#Salutetoall', '#frontlineworkers', '#Cleaners', '#doctorsnurses', '#wewillwincorona', '#pandemic', '#COVID19', '#deliverypersons', '#SSR', '#stayhome', '#wearamask', '#freemaskdistributionIndia']",[],['https://t.co/mH8bzEJiPJ'],[]
1190,"@wajatimur17 @Dean24924388 @SukmawatiIsmail @Ayahanda_MD @bossku_team @AzminAli Demi GE15 &amp; keselamatan semua, you @AzminAli et al &amp; @umnoonline @DrZahidHamidi @NajibRazak please stay put with PN till GE15! This Covid19 will still be around in this world till 2022/3. Be realist talk2 to @MuhyiddinYassin not just FB IG or  others", Demi GE15 amp keselamatan semua you et al amp please stay put with PN till GE15 This Covid19 will still be around in this world till 2022/3 Be realist talk2 to not just FB IG or others,[],"['@wajatimur17', '@Dean24924388', '@SukmawatiIsmail', '@Ayahanda_MD', '@bossku_team', '@AzminAli', '@AzminAli', '@umnoonline', '@DrZahidHamidi', '@NajibRazak', '@MuhyiddinYassin']",[],[]
1191,"Walk in vaccination   Vaccination provides protection against Covid-19 hospitalisations. Covishield vaccination is available for all the adults above 18 years of age at Bhatia Global Hospital &amp; Endosurgery Institute,Ambika Vihar780/- 9.00am-5.00pm Carry your Aadhar/PAN card.",Walk in vaccination Vaccination provides protection against Covid19 hospitalisations Covishield vaccination is available for all the adults above 18 years of age at Bhatia Global Hospital amp Endosurgery InstituteAmbika Vihar780/ 900am500pm Carry your Aadhar/PAN card,[],[],[],[]
1192,Interesting! #COVID19 #Covaxin #CoronaVirusUpdates #CovidVaccine  https://t.co/VsuLURpIo4,Interesting ,"['#COVID19', '#Covaxin', '#CoronaVirusUpdates', '#CovidVaccine']",[],['https://t.co/VsuLURpIo4'],[]
1193,The event will recognise Creativity of #DeafCommunity around the world in their effort for Society/Environment during #Covid19.  Do send your entry Videos on WhatsApp at +91 9570110000.  Pls FOLLOW us on Twitter @LaGravitea for more detail.  #DeafTalents #DeafArtist #Nepal  https://t.co/Ivrr2PIDLJ,The event will recognise Creativity of around the world in their effort for Society/Environment during Do send your entry Videos on WhatsApp at +91 9570110000 Pls FOLLOW us on Twitter for more detail ,"['#DeafCommunity', '#Covid19.', '#DeafTalents', '#DeafArtist', '#Nepal']",['@LaGravitea'],['https://t.co/Ivrr2PIDLJ'],[]
1194,@closeappindia Happy to help to beat third wave!  #TheCoronasaurusStories #Covid19 #Coronavirus #stories #books #bookreview #bookstagram #booklover #kindlebooks #amazonbook #covidindia #covid_19 #CoronaCheck #CovidVaccine #book #BookReview #readingcommunity #romance #pandemic #Corona  https://t.co/YXo67zetwF, Happy to help to beat third wave ,"['#TheCoronasaurusStories', '#Covid19', '#Coronavirus', '#stories', '#books', '#bookreview', '#bookstagram', '#booklover', '#kindlebooks', '#amazonbook', '#covidindia', '#covid_19', '#CoronaCheck', '#CovidVaccine', '#book', '#BookReview', '#readingcommunity', '#romance', '#pandemic', '#Corona']",['@closeappindia'],['https://t.co/YXo67zetwF'],[]
1195,"For spreading covid 19 varient, just now we stopped this both discos late night , there were more than 500 youths violating covid pandemic rules. Why should we suffer more lockdowns due to this violations, kindly stop immediatly all suchactivities. @CMOMaharashtra @Dwalsepatil",For spreading covid 19 varient just now we stopped this both discos late night  there were more than 500 youths violating covid pandemic rules Why should we suffer more lockdowns due to this violations kindly stop immediatly all suchactivities ,[],"['@CMOMaharashtra', '@Dwalsepatil']",[],[]
1196,"@FromTheLabBench Yes, v. imp. for both scientists &amp; people in positions of power to acknowledge such uncertainties &amp; be transparent about rapidly-evolving science!  The #COVID19 pandemic is an unprecedented crisis, but also an unparalleled opportunity to engage people with the process of science!", Yes v imp for both scientists amp people in positions of power to acknowledge such uncertainties amp be transparent about rapidlyevolving science The pandemic is an unprecedented crisis but also an unparalleled opportunity to engage people with the process of science,['#COVID19'],['@FromTheLabBench'],[],[]
1197,"When u understand the science, your maths are correct,have field experience &amp; u have the conviction on the data research...Trust ur conviction &amp; take chances... rarely u will go wrong... Fortune always favours the brave. #COVID19 #Covidwarrior #CovidWarriors #covidfighters  https://t.co/pRs9v6SZsY",When u understand the science your maths are correcthave field experience amp u have the conviction on the data researchTrust ur conviction amp take chances rarely u will go wrong Fortune always favours the brave ,"['#COVID19', '#Covidwarrior', '#CovidWarriors', '#covidfighters']",[],['https://t.co/pRs9v6SZsY'],[]
1198,"Hi @bhumipednekar ji, Thank you for being a ray of hope for so many families going through the difficulties of COVID-19. You are an inspiration to all of us from around the country.",Hi ji Thank you for being a ray of hope for so many families going through the difficulties of COVID19 You are an inspiration to all of us from around the country,[],['@bhumipednekar'],[],[]
1199,"Euro 2020, Expo 2020, Tokyo 2020 .. all in 2021. History shall remember that 2020 was carried forward to 2021 #2021FESTA  #COVID19",Euro 2020 Expo 2020 Tokyo 2020  all in 2021 History shall remember that 2020 was carried forward to 2021 ,"['#2021FESTA', '#COVID19']",[],[],[]
1200,"Chadwick Falls #chadwickfalls #forest #shimla #lucknow #uttarpradesh #uttarakhand #google #instagram #facebook #covid #covid_19 #indiranagar #newpost #viralpost #first #sundayfunday @ Chadwick Falls, Shimla  https://t.co/cm7Nsfv1lU",Chadwick Falls @ Chadwick Falls Shimla ,"['#chadwickfalls', '#forest', '#shimla', '#lucknow', '#uttarpradesh', '#uttarakhand', '#google', '#instagram', '#facebook', '#covid', '#covid_19', '#indiranagar', '#newpost', '#viralpost', '#first', '#sundayfunday']",['@'],['https://t.co/cm7Nsfv1lU'],[]
1201,31.6 crore doses till today  26.17 crore single dose  5.48 crore second dose  63.84 lakh doses today   #VaccineDrive #LargestVaccinationDrive #COVID19 #IndiaFightsBack #IndiaFightsCOVID19  https://t.co/dNwoV12AHZ,316 crore doses till today 2617 crore single dose 548 crore second dose 6384 lakh doses today ,"['#VaccineDrive', '#LargestVaccinationDrive', '#COVID19', '#IndiaFightsBack', '#IndiaFightsCOVID19']",[],['https://t.co/dNwoV12AHZ'],[]
1202,✳️ COVID-19 Live Updates: 26/06/2021 @thoddoo_hc  https://t.co/Z2NytRy165, COVID19 Live Updates: 26/06/2021 ,[],['@thoddoo_hc'],['https://t.co/Z2NytRy165'],['✳️']
1203,"2 years ago,  Nobody knows, Moving out of home will become this difficult! 🥺  Get yourself vaccinated ASAP !🙏🏻  #CovidVaccine #COVID19 #Corona #coronavirus #StaySafeStayHealthy",2 years ago Nobody knows Moving out of home will become this difficult  Get yourself vaccinated ASAP  ,"['#CovidVaccine', '#COVID19', '#Corona', '#coronavirus', '#StaySafeStayHealthy']",[],[],"['🥺', '🙏🏻']"
1204,@mkstalin CM sir. (covid-19 ) RIP family any help me sir, CM sir (covid19 ) RIP family any help me sir,[],['@mkstalin'],[],[]
1205,"13 new COVID-19 community cases, 1 more death reported in Singapore   https://t.co/OarNpNluwQ",13 new COVID19 community cases 1 more death reported in Singapore ,[],[],['https://t.co/OarNpNluwQ'],[]
1206,Shop #sustainmefacemask ⬇️  https://t.co/6CuaZxe3sO . #SmallBusiness #sustainability #ShopeeID #branding #brand #Dubai #uae #green #TamilNadu #Tamil #ecommerce #AmazonPrimeDay #Amazon #Prabhas #Pushpa #Sivaangi #Nifty #Masks #mask #WearAMask #COVID19 #CovidVaccine #covid Shein  https://t.co/25FRuxCoZs,Shop    Shein ,"['#sustainmefacemask', '#SmallBusiness', '#sustainability', '#ShopeeID', '#branding', '#brand', '#Dubai', '#uae', '#green', '#TamilNadu', '#Tamil', '#ecommerce', '#AmazonPrimeDay', '#Amazon', '#Prabhas', '#Pushpa', '#Sivaangi', '#Nifty', '#Masks', '#mask', '#WearAMask', '#COVID19', '#CovidVaccine', '#covid']",[],"['https://t.co/6CuaZxe3sO', 'https://t.co/25FRuxCoZs']",['⬇️']
1207,"I have received my first dose of the #Covid_19 (#COVISHIELD vaccine) . I appeal all those who are eligible to take the vaccine. Together, let us make India #COVID19  free अफवाहों से दूर रहें ,  वैक्सीन जरूर लगवाएं!!🙏  Thankyou @mybmc #Covishield #vaccinated_today  https://t.co/V1hhZhTWD3",I have received my first dose of the ( vaccine)  I appeal all those who are eligible to take the vaccine Together let us make India free अफवाहों से दूर रहें  वैक्सीन जरूर लगवाएं Thankyou ,"['#Covid_19', '#COVID19', '#Covishield', '#vaccinated_today']",['@mybmc'],['https://t.co/V1hhZhTWD3'],['🙏']
1208,Woke up from a deepish slumber to realise and announce that we did 365000 hot meals till date and 1500 ration kits till now... in #PUNE  And now we are facing another #LockDown and we can just brace ourselves for it... #covidemergencyindia #COVID19,Woke up from a deepish slumber to realise and announce that we did 365000 hot meals till date and 1500 ration kits till now in And now we are facing another and we can just brace ourselves for it ,"['#PUNE', '#LockDown', '#covidemergencyindia', '#COVID19']",[],[],[]
1209,It's good to see #India vaccinating 6 mil plus folks daily   #COVID19  #COVID19Vaccine,Its good to see vaccinating 6 mil plus folks daily ,"['#India', '#COVID19', '#COVID19Vaccine']",[],[],[]
1210,"@Airtel_Presence @airtelindia / @Airtel_Presence - I am not FOOL. Hope u are not?  How is #COVID19 treating u? You r seating inside your home &amp; responding to my tweet, U want to be safe?  I mean Airtel wants it emp's to be alive &amp;, least concerned about its customers.?  #airtelthanks #Airtel4G  https://t.co/o0EgVpiDol", /  I am not FOOL Hope u are not How is treating u You r seating inside your home amp responding to my tweet U want to be safe I mean Airtel wants it emps to be alive amp least concerned about its customers ,"['#COVID19', '#airtelthanks', '#Airtel4G']","['@Airtel_Presence', '@airtelindia', '@Airtel_Presence']",['https://t.co/o0EgVpiDol'],[]
1211,"Today @Pijush_hazarika Ji visited Marwari Yuva Manch, Guwahati Greater #Vaccination Camp. Had opportunity to meet him. He shared his &amp; CM Sir vision for development of #Assam &amp; also Thanked members of MYM for working towards society selflessly in times of #COVID19 @himantabiswa  https://t.co/NF8fesSdCC",Today Ji visited Marwari Yuva Manch Guwahati Greater Camp Had opportunity to meet him He shared his amp CM Sir vision for development of amp also Thanked members of MYM for working towards society selflessly in times of ,"['#Vaccination', '#Assam', '#COVID19']","['@Pijush_hazarika', '@himantabiswa']",['https://t.co/NF8fesSdCC'],[]
1212,"Life is now with hurdles,learn the skills... #SaturdayThoughts #SaturdayVibes #SaturdayMotivation #SaturdayMood #Saturday #lifequotes #LifeGoesOn #lifelesson #covidsydney #COVID19nsw #CovidVaccine #COVIDLESSONS @Quotes_Life @CovidAirborne @COVID19_INDIA @COVIDNewsByMIB",Life is now with hurdleslearn the skills ,"['#SaturdayThoughts', '#SaturdayVibes', '#SaturdayMotivation', '#SaturdayMood', '#Saturday', '#lifequotes', '#LifeGoesOn', '#lifelesson', '#covidsydney', '#COVID19nsw', '#CovidVaccine', '#COVIDLESSONS']","['@Quotes_Life', '@CovidAirborne', '@COVID19_INDIA', '@COVIDNewsByMIB']",[],[]
