,Unnamed: 0,created_at,username,tweet,language,replies_count,retweets_count,likes_count
2296,557,2021-06-29 01:36:06 India Standard Time,qalbe_aarish,"Dear @KTRTRS sir ,  Sir I'm from bihar and a student of JNTUH, sir as u know the secend wave just passed and 3rd wave of covid will come very soon , and for the situation is going to be very critical as our Doctor and IMA are predicted,  now I'm in bihar and university r( 1/2 )",en,1.0,3.0,7
2297,558,2021-06-29 01:35:51 India Standard Time,salafi_rakibul,#BREAKING: 12 COVID-19 Patients died suddenly at GMCH a while ago.  Health Minister @keshab_mahanta is on his way to GMCH now. 😭😔 @himantabiswa @PMOIndia @gmchgauhati @MoHFW_INDIA @HealthGoalpara @nhm_assam @WHO @RahulGandhi @mygovassam @PIB_Guwahati @salafi_rakibul #Covid_19,en,0.0,1.0,0
2298,559,2021-06-29 01:25:36 India Standard Time,dr_afzalhaqasif,Different COVID-19 Vaccines “The best COVID19 vaccine is any one that’s available to you.  Don’t wait for a specific brand. All three currently authorized and recommended COVID-19 vaccines are safe and effective. “  https://t.co/YHH7tovSk4 via @CDCgov,en,0.0,0.0,0
2299,560,2021-06-29 01:23:48 India Standard Time,2__rohan,"Second wave of COVID is a perfect example, that if you give your EX a second chance its even more worse...",en,0.0,0.0,0
2300,561,2021-06-29 01:16:41 India Standard Time,parida_abhi,Political parties shuld come togthr to find out an appropriate way to fight covid rather pointing fingers against eachother. Time to work as a team. Humanity shuld prevail. Unity is strength. #india #covid #unity #odisha #political #Humanity #VaccinateIndia,en,0.0,0.0,1
2302,563,2021-06-29 01:04:16 India Standard Time,koustav_saharia,12 covid patients lost lives suddenly at GMCH and Hon'ble Minister @keshab_mahanta is reaching soon.  Hope the news is not true. 😢😢😢  #Covid_19 #AssamCovidUpdate,en,0.0,0.0,1
2303,564,2021-06-29 01:00:59 India Standard Time,ravingcowmaniac,Suffer from what? From COVID pain? From the lack of money? I am being blunt but I still have to ask - if you are having difficulties from being COVID positive - how do you even climb the stairs of the pedestrian bridge and climb over the railing? The railing is high enough,en,1.0,0.0,0
2304,565,2021-06-29 01:00:59 India Standard Time,ravingcowmaniac,What's worst is that he left behind his wife who is now at the COVID quarantine center and a daughter behind. News reported that he was tested positive for COVID too and he can't take it anymore.,en,1.0,0.0,0
2305,566,2021-06-29 00:59:47 India Standard Time,haseenmmahim,After Covid 🧐😠,en,0.0,0.0,3
2306,567,2021-06-29 00:57:45 India Standard Time,deshraj93246537,"On 28th June in the evening I got breathing problem, after that I have been admitted to Shalby Hospital Vaishali Nagar Jaipur for investigation. I had covid in the past. My negative report came on 11th May.  https://t.co/ADoklOmrWd",en,1.0,1.0,1
2308,569,2021-06-29 00:57:16 India Standard Time,sec_thoddoo,✳️ COVID-19 Live Updates: 28/06/2021  @thoddoo_hc  https://t.co/U8VRv9jdKy,en,0.0,0.0,0
2310,571,2021-06-29 00:37:17 India Standard Time,albu_kevs,CANACONA: The notification issued by the South Goa District Collector has banned most of the activities due to the threat of the spread of Covid-19 virus but at the Bamonbudo waterfall in Gaondongrem its opposite as the police are failing to control the surging crowds. #goanews,en,0.0,0.0,1
2312,573,2021-06-29 00:19:00 India Standard Time,officeofjishnu,Shocking &amp; Shameful !  Modi Govt tell the Supreme Court -:  • #Covid is not a disaster.  • Families of #COVID19 victims don’t  have right to compensation.  Bit BJP collects ₹4 lac CR per year from fuel loot.  Release ₹10 lac as compensation to victim’s kins or resign!,en,0.0,0.0,2
2313,574,2021-06-29 00:18:39 India Standard Time,iambivekpradhan,@CGTNOfficial who is hfe? A Murderer or a mass Murderer bloody covid spread  https://t.co/PBZetZhBTL,en,0.0,0.0,0
2316,1,2021-06-05 05:24:27 India Standard Time,sureshg56595674,Sir iam suresh from Thumkunta .my sister daughter had married. But kalyana Laxmi as not came . now his pregnancy and she is delivery date is 13/6/21 . Married on 03/11/2019 . check as came to mandal office.and check as expared due to covid. . given to RDO OFFICE . till now not c,en,0.0,0.0,0
2319,4,2021-06-05 05:00:00 India Standard Time,anjalisachdeva9,Plantation drive in memory of those who lost their battle to COVID-19 on 5th June...  @Dkumarchandel @AmarUjalaNews @tricitytoday @HTNoidaGzb @TOINoida @DainikHint @JagranNews  https://t.co/tjv8wAInc4,en,0.0,0.0,7
2320,5,2021-06-05 04:36:03 India Standard Time,sipgrab,Fewer Americans blame COVID for preventing them from seeking work  https://t.co/nCopSci6TP #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0
2321,6,2021-06-05 04:31:10 India Standard Time,brundapawan,Punjab Health Minister admits to selling COVID vaccines to private hospitals. Punjab Govt. withdraws order to supply vaccines to private hospitals after backlash  Read More:  https://t.co/XUAHuk1BPM  https://t.co/aPP91hMcFC,en,0.0,0.0,0
2325,10,2021-06-05 04:08:43 India Standard Time,duchokt,If it is imposed and executed properly then probably would help so many bright students who have gone through such a big crisis during the covid phase🙏,en,0.0,0.0,0
2327,12,2021-06-05 03:37:43 India Standard Time,raheemaamir,"And I totally agree with Dr in demand that current COVID-19 Pandemic Doctors are suffering! It’s already been stressful and this NLE will make it more worse, at least an online module and exam like @NBRC_tweets and documenting CME will solve the problem 3/3.",en,0.0,0.0,1
2328,13,2021-06-05 03:35:52 India Standard Time,aruncps34,"#TamilNadu COVID ""Normal, O2 &amp; ICU""  bed occupancy fill rate %  Update 04June'21 - graphs refreshed - by district: refer image -  https://t.co/Vsfix11GF8  src:  https://t.co/sW1kKEsNaJ  #COVIDSecondWaveInIndia #TNCoronaUpdate  https://t.co/y5kV3Za9wP",en,0.0,0.0,0
2329,14,2021-06-05 03:35:03 India Standard Time,sipgrab,Airlines press U.S. on refusal to lift COVID-19 travel restrictions  https://t.co/jBoPHUEiBA #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0
2330,15,2021-06-05 03:33:50 India Standard Time,aruncps34,"#Chennai Street Level COVID Impact:  Update 04June'21: - graphs refreshed - by zone: refer image     - 7dma 📉      - 900+ streets - by area:   https://t.co/XhWIpGcqGH  src: @chennaicorp No upload on: 24/5, 02/6.  #COVIDSecondWaveInIndia #ChennaiLockDown  https://t.co/LT2UyNOev1",en,0.0,0.0,0
2331,16,2021-06-05 03:17:25 India Standard Time,anurag876,":(  Lioness dies of Covid-19 at Chennai zoo, eight other lions test positive  https://t.co/RoGOuy4zQN via @IndianExpress",en,0.0,0.0,0
2332,17,2021-06-05 03:16:54 India Standard Time,anurag876,":(    Lioness dies of Covid-19 at Chennai zoo, eight other lions test positive  https://t.co/RoGOuy4zQN via @IndianExpress",en,0.0,0.0,0
2335,20,2021-06-05 02:34:19 India Standard Time,singhak_endo,My interview to @claudiahammond on @BBCWorld about #Mucormycosis in #India during #Covid and its relation to #Diabetes and rampant #Steroid use- broadcasted day before yesterday. It’s for general audience.  https://t.co/F3Z2zTlcHa,en,3.0,5.0,39
2336,21,2021-06-05 02:25:57 India Standard Time,007firaun,India joins global push for Covid origin probe #WuhanLabLeak  https://t.co/HcadSHxrex,en,0.0,0.0,0
2337,22,2021-06-05 02:17:48 India Standard Time,rumyzkhan,"Got vaccinated today, okay bye COVID-19 👋🏻",en,0.0,0.0,2
2338,23,2021-06-05 02:14:16 India Standard Time,vbrarinc,"On the directives of Chief Minister @Capt_Amarinder Singh, the Punjab govt issued an order for taking back COVID Vaccines from Pvt. Hospitals with immediate effect and all these vaccines will be administered free of cost to 18-44 years age group at Government vaccination centres.",en,0.0,1.0,5
2339,24,2021-06-05 02:09:42 India Standard Time,sahilkansal92,Thank you for highlighting this.  Covid goes in 2 weeks but many patients are still affected. setu app and ICMR data declares them as recovered but that's not the reality.  @Milan_reports,en,1.0,1.0,4
2340,25,2021-06-05 02:05:51 India Standard Time,mannojagarwalaa,@himantabiswa @CMOfficeAssam @nhm_assam A very welcome step Sir. This will help these delivery people a lot as they are equal warriors in current covid situation 🙏🙏,en,0.0,1.0,2
2341,26,2021-06-05 02:05:15 India Standard Time,engahmedradwan5,Our meeting before COVID-19  https://t.co/LEGyjTPaqT,en,0.0,0.0,2
2342,27,2021-06-05 01:56:12 India Standard Time,protect2others,Another side people’s were facing COVID-19 people’s expired in home &amp; cant report the daily reports that’s only media figures if you want to plus them then 100+ death daily as per @AJEnglish next can’t listen the Govt. Sop’s. I said to our Prime Minister @ImranKhanPTI  https://t.co/qACRayEEkT,en,1.0,0.0,0
2343,28,2021-06-05 01:56:09 India Standard Time,protect2others,Alway's God blessed to Pakistan but right nowadays in that pandemic people’s were violent to much because of COVID-19 that’s after shocks respectively. please save the Pakistan because in every side either it was provinces Sindh &amp; Punjab to much critical condition like CIVIL WAR.  https://t.co/fxncpPHtaF,en,1.0,0.0,0
2344,29,2021-06-05 01:42:34 India Standard Time,_rodahidup,"Employers must vaccinate their workers before opening for production, otherwise risk mass infection among employees. @AzminAli  Malaysia manufacturers reduce output as COVID-19 lockdown limits workforce capacity to 60%    https://t.co/34vdMp4PEP",en,0.0,0.0,0
2345,30,2021-06-05 01:41:11 India Standard Time,kurmasathya,#చందానగర్_పోలీస్_స్టేషన్_ని_సానిటైజ్_చేసిన_శేరిలింగంపల్లి_జీవై_ఫౌండేషన్_కోవిడ్_రక్ష_టీమ్  SLP GY Foundation Covid Raksha Team has today done dis infectant fogging in the Chandanagar police station in the morning and dis infectant spray in the evening.   #CovidRakshaTeam  https://t.co/vLBAkgezUQ,en,0.0,0.0,0
2346,31,2021-06-05 01:39:26 India Standard Time,_rodahidup,G.Prix officially off for 2021.  Formula 1: Singapore Grand Prix cancelled for second year in a row amid COVID-19 pandemic   https://t.co/CArcrLNtSD,en,0.0,0.0,0
2348,33,2021-06-05 01:37:14 India Standard Time,agrharsh,"@Sudhakar9293 @srivatsayb Did you know there 2-wheeler outnumber cars? Most of them only afford to fill just enough for the day, everyday. Despite reduced daily earning due to COVID, they hv to fill for Rs.150-170, instead of Rs.100, per day. Many poor now cycle 3-4 hrs coz fuel is out of their reach now",en,0.0,0.0,0
2349,34,2021-06-05 01:31:35 India Standard Time,senarlongbiram,@RNTata2000 @tourismgoi @MoHFW_INDIA @ajaydevgn @BillGates  Please welcome to this place once Covid pandemic is over. Most cleanliness place in Karbi Anglong and West Karbi Anglong District in Assam Max. 200 km from Guwahati metropolitan Assam. Thank you.,en,0.0,0.0,0
2350,35,2021-06-05 01:28:26 India Standard Time,farhadbabaei,"TEHRAN- IRAN: A Child labour is looking through the trash In front of a presindetal elections campaign. Presidential elections in Iran will be held on June 18, 2021.  #iran #tehran #streetphotography #documentaryphotography #election #iranian_election #covid_19  https://t.co/ndPKf0wrZn",en,0.0,0.0,6
2351,36,2021-06-05 01:25:13 India Standard Time,denzaban,"@CentenaryBank Lord, but these are consequences of covid",en,0.0,0.0,0
2353,38,2021-06-05 01:13:11 India Standard Time,akbhagi,@narendramodi Those who are wasting it should be treated firmly. This is anti national activity and must be taken as violation of Covid protocol. 🙏,en,0.0,0.0,0
2354,39,2021-06-05 01:13:02 India Standard Time,kurmasathya,#ఆరవ_రోజు_జీవై_ఫౌండేషన్_కోవిడ్_రక్ష_టీమ్_నెహ్రూ_నగర్_కాలనీ_లో_సానిటైజేషన్  6th day of street Sanitization in Nehru Nagar Colony of SLP 106 Division With the help of GY Foundation and Raju Shetty Kuruma Covid Raksha Team.  #6thDay #Sanitization #GYFoundation #NehruNagar  https://t.co/OyUndqN4Jh,en,1.0,0.0,7
2355,40,2021-06-05 01:12:30 India Standard Time,barotlavanya,We can't give board exam in this mid covid situation. It's like playing with our life. Modiji should take the decision carefully for the students. #WestBengal #NoExams #CancelBoardExam2021,en,0.0,1.0,1
2356,41,2021-06-05 01:06:28 India Standard Time,iam_abhishek_sh,"According to the instructions of Leader of Opposition Tejashwi Yadav ji, Covid kit is being distributed continuously in different areas of Jehanabad constituency by youth RJD state secretary Sonu Yadav (Radhe) ji @yadavtejashwi @sanjuydv @laluprasadrjd @RJDforIndia @RJD4Yuva  https://t.co/N4lZqBvdle",en,0.0,0.0,8
2358,43,2021-06-05 01:01:25 India Standard Time,arpitshukla001,ABVP led DUSU and all ABVP College Units had been demanding fee waiver for students who lost their parents due to COVID in Delhi University! DU administration has decided for the same! We welcome this decision by DU and we stand with every student in this tough hour!  @ABVPVoice  https://t.co/k3BnBfXiw0,en,0.0,0.0,3
2359,44,2021-06-05 00:56:10 India Standard Time,_abhinavsharma,"GOI estimates released on Monday show that India’s GDP contracted by 7.3% in 2020-21. While the pandemic has hit growth in countries across the world, several trends over the last decade show that the Indian economy was already worsening before Covid-19.   https://t.co/5Qutqc6HIl",en,0.0,0.0,2
2361,46,2021-06-05 00:51:45 India Standard Time,ro_hitranjan,"In different areas of Jehanabad district, covid kit is being distributed continuously by youth RJD State Secretary Sonu Yadav ji and people are being given medical advice by organizing camps. @yadavtejashwi @laluprasadrjd @RJDforIndia @sanjuydv @ChitranjanGaga1 @TejYadav14  https://t.co/fM1fTXRkNv",en,0.0,0.0,8
2362,47,2021-06-05 00:50:03 India Standard Time,sukant_media,"The Samaja, 4.6.2021 Sambalpur Municipal Corporation area is facing power cut everday. In Lockdown period life of people is miserable. Even COVID patients in home isolation are suffering a lot. The District Admn and Government should look into this matter. @CMO_Odisha @MoSarkar5T  https://t.co/H9weF9ccRn",en,0.0,0.0,4
2363,48,2021-06-05 00:49:20 India Standard Time,milindtawde2,@VijaySales  My order fully 3 days back ... Got an invoice 2 days back and ur online order tracking shows processing ...spoke call centre 3 times in 3 days but they don't have a clue...Covid times..But why don't u manage ur delivery schedules  better. As a customer frustrating,en,1.0,0.0,0
2364,49,2021-06-05 00:46:19 India Standard Time,srmpharma,World Environment Day is an initiative to spread awareness about the conservation and preservation of the environment.  #SavePlanetEarth #environmentday #ecofriendly #nature #ayurveda #ayush #gogreen #savetrees #environmentday2021 #covid  #savelife #diet #healthylifestyle  https://t.co/CF50huhlUa,en,0.0,1.0,0
2365,50,2021-06-05 00:44:57 India Standard Time,mittal096,Our well deserved award for working tirelessly in covid. Govt's order to junior doctors to deposit bond amount of 10/30 lacs and and vacate the hostels immediately. How low they'll go?? #shameonMPgovt  #standwithdoctors  @revathii95 @vinodkapri @rohini_sgh  https://t.co/LB0ZK1KCQN,en,8.0,28.0,15
2366,51,2021-06-05 00:43:21 India Standard Time,arunjunai3,Dear #indiangovernment score a fastest century against covid-19 for people of south India with vaccines...!! 😉 @PMOIndia @mkstalin @Udhaystalin @WHO @vijayanpinarayi @BSYBJP @ysjagan,en,0.0,0.0,0
2367,52,2021-06-05 00:40:02 India Standard Time,shaunling,More than 90% entrepreneurs will suffer if MCO continues. 🥵 And it most likely to happen😱 so take care fellow #entrepreneurs in #malaysia.  Let's work together to survive this. 🤩  #lifegoeson #staysafe #stayathome #covid #iprimamedia #businesssurvival   @staronline  https://t.co/PzG0ngzdJN,en,0.0,0.0,1
