created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-08-31 05:12:14 India Standard Time,humanity_p2021,"Successfully organised our first observance NATIONAL SPORTS DAY 2021 at Kenya Pather village. Running &amp; Quiz competitions were conducted to boost the morale of the school-age children, the future of the nation, who are amongst the highly affected ones in this COVID pandemic.  https://t.co/y7ZJWh0euM",en,0,0,2
2021-08-31 03:44:30 India Standard Time,ruchiragupta,A moment in our ongoing Covid relief food drive among fishing women in the Sundarbans mangrove forest in India. #covid #1MillionMeals #Food @apneaap Join us  https://t.co/9IqRKVcK23 pix by @vickyroy87 @ Sundarban National Park  https://t.co/Fl9gJOC9dz,en,0,1,4
2021-08-31 02:25:47 India Standard Time,doctor__piyush,"#Opinion While economy is on a ventilator support from central banks, Fed's tapering is like reducing the oxygen supply.  I wonder how long will it take for vulnerable corporations to experience hypoxia in the setting of CoViD fatigue.  There's poor economic resilience.  🤔  📊📈",en,0,0,0
2021-08-31 00:55:41 India Standard Time,mayankj65769373,kerala is receiving a huge no. of Cases. Now it's time to shift resources from other states (where covid cases are low or negligible) to kerala.Last time 2nd wave starts from Maharashtra where cases were high. to avoid 3rd wave we have to help kerala. @narendramodi  @MoHFW_INDIA,en,0,0,1
2021-08-31 00:46:24 India Standard Time,norazzlinna,"I have never been in a hospital for this long, in fact never got warded in. Covid really be giving me a whole damn new experience that I never wanted to repeat again!",en,0,0,0
2021-08-31 00:27:26 India Standard Time,gargi_speaks,"@biscuit_rotti Vhai, but comparatively crowd sumaar une asa. Due to covid.",en,1,0,1
2021-08-31 00:13:23 India Standard Time,stuti8220,Portable #Oxygen cans are the new ‘must-have’ products in every home #medical kit: #Covid  https://t.co/EAT9C8N2id,en,0,0,1
2021-08-30 23:47:41 India Standard Time,mohamed_haris,@dytjq05 How is malaysia situation for covid,en,0,0,0
2021-08-30 23:42:28 India Standard Time,shameer63558235,Covid -19  https://t.co/Fkjo3motNi,en,0,0,1
2021-08-30 23:42:12 India Standard Time,pinkesht1,@MumbaiPolice Loud band noice &amp; Dahi Handi celibration in such COVID-19 situation which seems too risky. near Prabhadevi Beach,en,2,0,0
2021-08-30 23:09:17 India Standard Time,vishal227412,"India is fighting against COVID-19 &amp; Railway is supporting by increasing the fair in the name of pandemic. This is the real scene of train no. 02296, S1 coach on 30.08.21. @DrmDnr  @RailMinIndia  https://t.co/9c1Yd7Qlw0",en,4,1,10
2021-08-30 23:07:01 India Standard Time,shabbirmb,@SonaliVaid Azithro has become an OTC after COVID.,en,0,0,1
2021-08-30 22:59:10 India Standard Time,jamesmk93,@EuphoricNausea i cant fucking wait to get mine. covid has really been fuckin this up,en,0,0,0
2021-08-30 22:56:12 India Standard Time,riezforester,"Salam Merdeka. 🇲🇾  Photo taken last year when we thought were gonna be #Merdeka from Covid soon after. Sadly that's not the case. @ Kuala Lumpur, Malaysia  https://t.co/RgitqbgsGy",en,0,0,0
2021-08-30 22:52:29 India Standard Time,sethi_vani,Spot feeding for pregnant women restarts in gadhchiroli after the COVID lull as cases reduce to single digit. Egg back on plate of those who need it most @hegde_aparna @arjandewagt @sinhadipa  https://t.co/AiDPTJehqC,en,0,11,85
2021-08-30 22:50:58 India Standard Time,zaibullahkhan6,@etribune Very bad news regarding fatal side effects of Pfizer vaccine for covid 19.,en,0,0,0
2021-08-30 22:49:55 India Standard Time,nik_nazwan,"Happy 64th Independence Day, Malaysia 🇲🇾  May Allah free the land of Malaysia from the threat of Covid-19 and continue to be peaceful,harmony always.  https://t.co/zI0HL8GUKu",en,0,7,10
2021-08-30 22:46:44 India Standard Time,tn_madurai,@CTRavi_BJP NAMO BHARATH .WE WIL ACHIVE BEFORE DECEMBER 2021 SIR JI .COVID FREE INDIA 2022 JAN ...,en,0,0,3
2021-08-30 22:36:41 India Standard Time,adam_smike_u_m,@sunkn76 Now it keeps going because it's still busy with..Covid 19😉😉😉No job yet..😃😃🎶🎶👍🙏💜,en,1,0,1
2021-08-30 22:32:18 India Standard Time,arvindmahajan,How A Year of Covid-19 Financially Dented India's Middle Class  https://t.co/iKyGEvEEKv via @IndiaSpend,en,0,0,0
2021-08-30 22:31:00 India Standard Time,thashns,@ChrysalisAurora This is 202O clip.  World has already acknowledged Pakistan as Impressively Managing Covid 19 Pandemic and Economy.   Next Big Story will be how well we are doing with Coverage and Inoculation of Covid 19 Vaccinations. Getting 50 million+ shots across is no short of miracle.,en,0,0,0
2021-08-30 22:22:54 India Standard Time,abdulsekanyo,"@maria47211520 @Mercy90337673 @JanetMuseveni @Educ_SportsUg So @maria47211520 , you want to tell me that COVID-19🦠😷is not for really???",en,1,1,0
2021-08-30 22:20:40 India Standard Time,moonofmiracles,"@kunalb11 Sir, there is lot to learn at the local level...real problems and realistic solutions. In fact we need to develop from bottom up if we want to have sustainable development! COVID has provided that opportunity ... it’s up to us now!#vocalforlocal #grassroots",en,0,0,0
2021-08-30 22:18:40 India Standard Time,kiran_mestry,"@ashish280287 @bbcnewsmarathi @BJP4Maharashtra @CMOMaharashtra @rajeshtope11 @Dev_Fadnavis Thy will do protest fr opening of temples, then the covid nos. Increases, blame the govt.",en,0,0,0
2021-08-30 22:10:27 India Standard Time,rajivku65516406,"@myogiadityanath dear sir,when your Govt is fully preparing to tackle corona 3rd wave,Saharanpur development authority is busy in preventing construction of covid hospital at bajoria road despite depositing 20lacs in government treasury,is SDA diluting fight againstcovid",en,0,0,0
2021-08-30 22:06:33 India Standard Time,crustyliver78,"JUST IN | President Duterte's pre-recorded ""Talk to the People on COVID-19"" will be streamed tomorrow, Presidential Spokesperson Sec. Harry Roque confirms. Pres. Duterte's meeting with selected government officials started late this evening. (via News5/Maricel Halili)  https://t.co/zD6xwIBTua",en,1,3,6
2021-08-30 21:56:19 India Standard Time,sailesh2000,No Covid ? Get ready for 3rd Wave..   Radhe Radhe,en,0,0,1
2021-08-30 21:50:43 India Standard Time,imrankhan331611,"@b33n1sh Okay; it’s seems great, but no care for COVID SOPs. 🙂",en,1,0,1
2021-08-30 21:46:37 India Standard Time,drwaheedmiraj,COVID-19: Pakistan Medical Association seconds WHO/CDC stance on safety of anti-COVID vaccines for pregnant ladies. #GetVaxxedRightNow  https://t.co/NUuDdg9VA0,en,0,0,4
2021-08-30 21:46:36 India Standard Time,adammaosman,Done submitted video self test covid,en,0,0,0
2021-08-30 21:44:16 India Standard Time,aminpatel_iyc,"@MumbaiPolice @CPMumbaiPolice It is true that covid exists but mask is not the solution. Having a clean and nutritional diet, regular exercise, quit smoking and drinking and boom!  Corona will not have much effect on you. Bcoz corona is a chronicle disease so following a healthy lifestyle will keep you safe!",en,1,0,3
2021-08-30 21:43:54 India Standard Time,sailesh2000,"As Covid cases are rising, request to restrict Crowding at Street Food Stalls and Street Vendors in Mira Rd and Bhayandar. Vaccinate all on urgent basis. @BhayandarMira @BhaindarMira @CMOMaharashtra @Thane_R_Police",en,0,3,11
2021-08-07 05:17:31 India Standard Time,nazuriyamada1,“I was raised to treat the janitor with the same respect as the CEO” Tom Hardy #Thesanitiserman #COVID19 #kitajagakita #kementeriankesihatanmalaysia #PKRC #iPhone12Pro  https://t.co/vWduqxsHNq,en,0,0,0
2021-08-07 04:55:29 India Standard Time,nazuriyamada1,"“When you photograph people in color, you photograph their clothes. But when you photograph people in Black and white, you photograph their souls! Ted Grant  #thesanitiserman #COVID19 #kitajagakita #kementeriankesihatanmalaysia #PKRC #iPhone12Pro  https://t.co/9676ZHfHpj",en,0,0,0
2021-08-07 03:01:05 India Standard Time,waseemwsm,"Dear Srilankans brace for impact, I repeat BRACE FOR IMPACT. Both pilots are turned out to be tuk tuk drivers...  #LKA #Srilanka #COVID19 #Delta #DeltaVariante #COVID19LK",en,0,1,1
2021-08-07 01:55:09 India Standard Time,uaecics,"Click ⬆️ to watch the full video.  ➡ Turkey Visa New Updates ➡Covid 19 New Rules Turkey. ➡Turkey Full Process and Feeses. ✈ K Middle East Immigration +971582264481,+97165694780 #immigration #travel #visa #tourism   Click ⬇ to watch the full video.  https://t.co/Z7mYIL4u3I",en,0,0,0
2021-08-07 00:29:24 India Standard Time,sureshangurana,Impact of COVID-19 on Acute Viral Bronchiolitis Hospitalization Among Infants in North India.  https://t.co/ZbqaStC4Px  #PedsICU  @lalittakia  @awasthi_pusp  #COVID19 @PICJournalWatch,en,0,4,7
2021-08-06 23:57:47 India Standard Time,jasghar,@RehanMian3 Does not matter. #Pakistan does not have good #surveillance for #COVID19 let alone for #Breakthrough infections.,en,1,0,1
2021-08-06 23:53:04 India Standard Time,informtorajeev,Vaccination completed👌💯 #CovishieldVaccine #dose2 #doneanddusted #covid_19 #covidvacccine #fightwithcorona #ɢᴇᴛᴠᴀᴄᴄɪɴᴀᴛᴇᴅ💉,en,0,0,0
2021-08-06 23:30:32 India Standard Time,akhtarshaheen,@SCC_eng sir please confirm authenticity of news circulated on social media attributed to your honorable court that a man has won a case against covid vaccination and lockdowns. Below is one of such news links  https://t.co/JOxvjzKhPh @WHOPakistan @OfficialNcoc @WHO #COVID19 #Pak,en,0,0,0
2021-08-09 05:14:27 India Standard Time,pradeep68400130,"Interesting to note that people coming from U.K., Europe and India cannot enter US but those from Pakistan can! #Covid_19 #TravelRestrictions",en,0,0,0
2021-08-09 05:13:24 India Standard Time,superyachtbuzz,"Israel's president gets third COVID-19 shot, urges boosters for over-60s  https://t.co/jezfwczm5O",en,0,0,0
2021-08-09 04:29:17 India Standard Time,farhanaefendi,May allah save and protect us all from covid 19. Amin YRA 🤲🏼🥺 Stay Vigilant everyone!😔 #kitajagakita #StayHome,en,0,0,1
2021-08-09 02:59:06 India Standard Time,thenawnitkumar,"""#Tokyo2020 concludes with 430 Olympic-related #COVID19 cases""   https://t.co/9alTpMsIG1",en,0,0,0
2021-08-11 05:21:35 India Standard Time,ambulance_ray,Private road ambulance service kotdwar bijanor haldwani ICU ventilator critical care ambulance service ambulance with ventilator dead body transportation by road air and train covid- 19 book ambulance on-line 24× 7 emergency ambulance service mortuary ambulance dead body ambulanc  https://t.co/7gCdIsd3tN,en,0,0,0
2021-08-11 03:00:35 India Standard Time,srivimal4478,Sir I got the fraud successfully  covid -19 vaccination  certificate  even though   I couldn't  attend. This is completely  wrong &amp; fraud activity is performed .Please investigate&amp; probe   @cmouttarakhand @MoHFW_INDIA @DmHaridwar  @cmoharidwar  @lavagarwal  @CMuttarakhand  https://t.co/1ndiPG1gNd,en,1,1,0
2021-08-11 02:27:25 India Standard Time,rajansi25928940,"@NitishKumar  Dear Sir,                All that is ok covid-19, the financial condition of Bihar is not good, now the whole of Bihar is flooded. But sir from their 10th, 12th result every year. Then why not for graduation? I am in Part 1 since last 3 years. please Sir Focus 🙏🙏",en,0,0,0
2021-08-11 01:51:06 India Standard Time,touseefaziz1,"In these days, I'm seeing every 2 person is having mental illness like Anxiety, Depression &amp; stress esp post COVID-19. May Allah give us health.",en,0,0,1
2021-08-11 01:41:24 India Standard Time,yildizcelie,"Do I need to say more? #buddha #srilanka. Quite impressive, without tourists as well.. Loved the energyflow inside. #meditative. Really peaceful and quietting. #covid19 #travel  https://t.co/SLy1d5ALIg",en,0,0,0
2021-08-10 22:52:36 India Standard Time,dhananj34663790,@MoFAICUAE Hello sir can i travel to Dubai if i have valid residence visa and both covid 19 vaccine(covishield) took in india .,en,0,0,0
2021-08-10 22:44:11 India Standard Time,advjebimather,Covid Bulletin(153) &amp; (154) Aluva Municipality   #COVID19  https://t.co/OxJajIBrMR,en,0,2,8
2021-08-15 02:37:52 India Standard Time,mahendrap_swain,I urge everyone to take the ‘YuWaah Warriors’ Pledge and commit themselves to encourage people join the fight against COVID-19. I’ve taken the pledge. Have you? Pledge at  https://t.co/JPwsAQCbZm  https://t.co/DxARPBrZYI via @mygovindia,en,0,0,0
2021-08-15 01:39:33 India Standard Time,kontarop,@ibrahimphee @Ambiga_S @DrDzul @LimKitSiang @dapmalaysia supporters thought that Dr Dzul is a doktor! So as they bet on @DrDzul as PH hero to kill Wuhan Covid19 YOU must know LKS &amp; his supporters are nut!,en,0,0,0
2021-08-15 00:31:39 India Standard Time,snbhathosolike,Happy Independence day🇮🇳 Lets unitedly work to Stop spread of Covid 19 in our country..💉  #indipendenceday2021  #happyindependenceday  #COVID19  #COVID19India  https://t.co/ft42yN9NPr,en,0,0,1
2021-08-15 00:25:57 India Standard Time,samrinahashmi,"2/2 “CDC encourages all pregnant or who are thinking about becoming pregnant &amp; breastfeeding to get vaccinated to protect themselves from Covid-19,” “The vaccines are safe and effective, and it has never been more urgent to increase vaccinations.”   https://t.co/l4mhGadeR3",en,1,2,3
2021-08-17 02:30:37 India Standard Time,abhishekthirtha,Spreading Awareness About COVID-19 pandemic and Environmental Pollution's  https://t.co/RUK4vAAKFW,en,0,0,0
2021-08-17 02:29:43 India Standard Time,abhishekthirtha,"I received a world record certificate today 🙏🏻 .😍😍  Fastest speed painting on "" Save The Earth "" . Spreading Awareness About COVID-19 pandemic and Environmental Pollution's  https://t.co/zRfUuTV6cr",en,1,0,0
2021-08-17 01:57:34 India Standard Time,arrafiq,@worldonalert What off Corona Virus? #covid19,en,0,0,0
2021-08-17 00:27:26 India Standard Time,jagannkaushik,"@swetamishraa @sureshseshadri1 @sbk1963 @Murali76133156 @TicGoddess @rushiputr @SBudhiraju @shytigress @nair_hena08 @AjitsinhJagirda @AAshaRathod @neerangautam @chimnibai @kailashkaushik8 @Cook_Ricardo @ArunDeshpande20 @SanskarBarot @_ankahi @Ravichiruvolu1 @macharajarao @keeranl @Savitritvs @Visalmama @FireFly53647402 @Drsunandambal @surewrap @shitul905 @4mSingh @Bhagirath1965 @Ravisha23624235 @ResurgentIndia @witnessconscio1 @panditsripathak @raaga31280 @arunp131 @Am_dilip1 @Rajesh201963 @KishorTrivedi7 @GenPanwar @Geoscan @ajayacharya @LevinaNeythiri @Ugrabhatah Covid-19 Pandemic killed abt 7 lakhs people in US alone, just prior US Presidential Elections! It was a shocker to the richest &amp; the most powerful country in the world ie USA! Unbelievable happened. President Donald Trump lost the elections, sending celebratory signals to China.  https://t.co/Nap0XKLS0D",en,1,4,4
2021-08-16 20:53:48 India Standard Time,rafzantomomi,@RAFZANTOMOMI: I'm Positive COVID-19.  https://t.co/bHsLD1OJXM,en,0,0,1
2021-08-16 18:50:10 India Standard Time,pragatiodisha,"Our childline subcentre team members are connecting people and stakeholders during outreach awareness programme, sensitizing them on children related issues and their role towards care &amp; protection of children during this COVID 19 pandemic period. #dcpubhadrak  #Childline1098  https://t.co/ZxQhwNKaIl",en,0,0,1
