,tweet,language,hastags,attherate,urls,tokenized_Tweet
1383,When you have worked 18hr shift in Covid ICU and you see this. 90% of them are young people. Sari naslain hi jahil hain humari to.,en,[],[],[],"['When', 'you', 'have', 'worked', '18hr', 'shift', 'in', 'Covid', 'ICU', 'and', 'you', 'see', 'this', '90', 'of', 'them', 'are', 'young', 'people', 'Sari', 'naslain', 'hi', 'jahil', 'hain', 'humari', 'to']"
1384,Health Minister @drharshvardhan oversees the addition of 500 Oxygenated Beds in #Delhi  Sardar Patel #COVID Care Centre &amp; Hospital at Chhatarpur to have 2000 oxygenated beds in total.  #united2fightcorona  https://t.co/Y9jPJdQD9e,en,"['#Delhi', '#COVID', '#united2fightcorona']",['@drharshvardhan'],['https://t.co/Y9jPJdQD9e'],"['Health', 'Minister', 'drharshvardhan', 'oversees', 'the', 'addition', 'of', '500', 'Oxygenated', 'Beds', 'in', 'Delhi', 'Sardar', 'Patel', 'COVID', 'Care', 'Centre', 'amp', 'Hospital', 'at', 'Chhatarpur', 'to', 'have', '2000', 'oxygenated', 'beds', 'in', 'total', 'united2fightcorona', 'https', 't.co/Y9jPJdQD9e']"
1385,"MHA designated ITBP as nodal agency for operations of 500 oxygenated beds for COVID-19 patients at SPCCC, Radha Soami Beas, Chhatarpur, New #Delhi.  https://t.co/oPOQ6p6cl6",en,['#Delhi.'],[],['https://t.co/oPOQ6p6cl6'],"['MHA', 'designated', 'ITBP', 'as', 'nodal', 'agency', 'for', 'operations', 'of', '500', 'oxygenated', 'beds', 'for', 'COVID-19', 'patients', 'at', 'SPCCC', 'Radha', 'Soami', 'Beas', 'Chhatarpur', 'New', 'Delhi', 'https', 't.co/oPOQ6p6cl6']"
1386,@ianuragthakur @narendramodi Govt is earning have increased doubled in COVID gst materials like IPA sanitizer RAW materials PPE etc so more COVID terror will cause more earning of govt and u people r not serious as what about the COVID pick spike time exp free Jun July u don't HV heart 4 health crimination,en,[],"['@ianuragthakur', '@narendramodi']",[],"['ianuragthakur', 'narendramodi', 'Govt', 'is', 'earning', 'have', 'increased', 'doubled', 'in', 'COVID', 'gst', 'materials', 'like', 'IPA', 'sanitizer', 'RAW', 'materials', 'PPE', 'etc', 'so', 'more', 'COVID', 'terror', 'will', 'cause', 'more', 'earning', 'of', 'govt', 'and', 'u', 'people', 'r', 'not', 'serious', 'as', 'what', 'about', 'the', 'COVID', 'pick', 'spike', 'time', 'exp', 'free', 'Jun', 'July', 'u', 'do', ""n't"", 'HV', 'heart', '4', 'health', 'crimination']"
1387,"CIE exams need to be postponed or held online. O/A level students cannot be put in danger. If flights to the UK are banned, how come British Council is taking these exams despite a surge in covid cases. What is the Government doing? Nothing! As usual",en,[],[],[],"['CIE', 'exams', 'need', 'to', 'be', 'postponed', 'or', 'held', 'online', 'O/A', 'level', 'students', 'can', 'not', 'be', 'put', 'in', 'danger', 'If', 'flights', 'to', 'the', 'UK', 'are', 'banned', 'how', 'come', 'British', 'Council', 'is', 'taking', 'these', 'exams', 'despite', 'a', 'surge', 'in', 'covid', 'cases', 'What', 'is', 'the', 'Government', 'doing', 'Nothing', 'As', 'usual']"
1388,Get well soon And not just from Covid.... May Allah give you Hidaya,en,[],[],[],"['Get', 'well', 'soon', 'And', 'not', 'just', 'from', 'Covid', 'May', 'Allah', 'give', 'you', 'Hidaya']"
1389,Please Pray For India🙏🏻 They are Suffering from a Very Tough Time Our Prayers can Heal Their Covid Patients Their Hospitals are Fully Loaded with Covid Cases May Allah ﷻ Give Health to All the Indians Patients of Covid as soon as possible.  #indianeedoxygen #BjpDestroyedIndia  https://t.co/5ewnAYyAFY,en,"['#indianeedoxygen', '#BjpDestroyedIndia']",[],['https://t.co/5ewnAYyAFY'],"['Please', 'Pray', 'For', 'India🙏🏻', 'They', 'are', 'Suffering', 'from', 'a', 'Very', 'Tough', 'Time', 'Our', 'Prayers', 'can', 'Heal', 'Their', 'Covid', 'Patients', 'Their', 'Hospitals', 'are', 'Fully', 'Loaded', 'with', 'Covid', 'Cases', 'May', 'Allah', 'ﷻ', 'Give', 'Health', 'to', 'All', 'the', 'Indians', 'Patients', 'of', 'Covid', 'as', 'soon', 'as', 'possible', 'indianeedoxygen', 'BjpDestroyedIndia', 'https', 't.co/5ewnAYyAFY']"
1390,Covid 2nd wave exist Me spending on hospital bills  https://t.co/v1W4fBhfOw,en,[],[],['https://t.co/v1W4fBhfOw'],"['Covid', '2nd', 'wave', 'exist', 'Me', 'spending', 'on', 'hospital', 'bills', 'https', 't.co/v1W4fBhfOw']"
1391,"LATEST: India records 3,48,786 COVID-19 cases in last 24 hours and 2,744 deaths. #CovidHelp #COVID19",en,"['#CovidHelp', '#COVID19']",[],[],"['LATEST', 'India', 'records', '3,48,786', 'COVID-19', 'cases', 'in', 'last', '24', 'hours', 'and', '2,744', 'deaths', 'CovidHelp', 'COVID19']"
1392,Get Well Soon  And Not Just From Covid #RadioRwanda,en,['#RadioRwanda'],[],[],"['Get', 'Well', 'Soon', 'And', 'Not', 'Just', 'From', 'Covid', 'RadioRwanda']"
1393,Fresh covid cases in India  https://t.co/XhWnLEZpIu,en,[],[],['https://t.co/XhWnLEZpIu'],"['Fresh', 'covid', 'cases', 'in', 'India', 'https', 't.co/XhWnLEZpIu']"
1394,@vikramchandra @POTUS must acknowledge gravity of India crisis &amp; its global implications! COVID festering longer in India would give rise to mutants tht could prolong the end of this pandemic! We must vaccinate Indians on a war footing,en,[],"['@vikramchandra', '@POTUS']",[],"['vikramchandra', 'POTUS', 'must', 'acknowledge', 'gravity', 'of', 'India', 'crisis', 'amp', 'its', 'global', 'implications', 'COVID', 'festering', 'longer', 'in', 'India', 'would', 'give', 'rise', 'to', 'mutants', 'tht', 'could', 'prolong', 'the', 'end', 'of', 'this', 'pandemic', 'We', 'must', 'vaccinate', 'Indians', 'on', 'a', 'war', 'footing']"
1395,"I have also been Covid-19 positive. Took me time, I isolated. I did take medicines, steams and I then tested negative. Y’all should do the same. Stay at home.  #Covid_19 #coronavirus #stayathome",en,"['#Covid_19', '#coronavirus', '#stayathome']",[],[],"['I', 'have', 'also', 'been', 'Covid-19', 'positive', 'Took', 'me', 'time', 'I', 'isolated', 'I', 'did', 'take', 'medicines', 'steams', 'and', 'I', 'then', 'tested', 'negative', 'Y', '’', 'all', 'should', 'do', 'the', 'same', 'Stay', 'at', 'home', 'Covid_19', 'coronavirus', 'stayathome']"
1396,India has hit a rate of one COVID-19 reported death every four minutes in New Delhi as the capital’s underfunded health system buckled.  https://t.co/2LtzRPvVn0,en,[],[],['https://t.co/2LtzRPvVn0'],"['India', 'has', 'hit', 'a', 'rate', 'of', 'one', 'COVID-19', 'reported', 'death', 'every', 'four', 'minutes', 'in', 'New', 'Delhi', 'as', 'the', 'capital', '’', 's', 'underfunded', 'health', 'system', 'buckled', 'https', 't.co/2LtzRPvVn0']"
1397,"This pathetic situation is now happening in india.The govt should draw his kind attention for this caseso I request you to please arrange something for covid patients neither it will be spread anywhere.@MahalingMukesh ,@nabadasjsg ,@NarasinghMishra ,@CollectorBgr @MoSarkar5T  https://t.co/dI3OFqg7o0",en,[],['@MoSarkar5T'],['https://t.co/dI3OFqg7o0'],"['This', 'pathetic', 'situation', 'is', 'now', 'happening', 'in', 'india.The', 'govt', 'should', 'draw', 'his', 'kind', 'attention', 'for', 'this', 'caseso', 'I', 'request', 'you', 'to', 'please', 'arrange', 'something', 'for', 'covid', 'patients', 'neither', 'it', 'will', 'be', 'spread', 'anywhere', 'MahalingMukesh', 'nabadasjsg', 'NarasinghMishra', 'CollectorBgr', 'MoSarkar5T', 'https', 't.co/dI3OFqg7o0']"
1398,"@narendramodi I salute to Our Honourable PM Modiji for helding up High level meeting and for taking Key Decisions of waving Custom duties on oxygen and Oxygen  related Equipments and for Covid 19 Vaccines taken,🙏",en,[],['@narendramodi'],[],"['narendramodi', 'I', 'salute', 'to', 'Our', 'Honourable', 'PM', 'Modiji', 'for', 'helding', 'up', 'High', 'level', 'meeting', 'and', 'for', 'taking', 'Key', 'Decisions', 'of', 'waving', 'Custom', 'duties', 'on', 'oxygen', 'and', 'Oxygen', 'related', 'Equipments', 'and', 'for', 'Covid', '19', 'Vaccines', 'taken', '🙏']"
1399,"Prayers for people suffering from COVID in #India and #Pakistan. While the numbers are smaller in Pakistan, every human life is important. Please exercise precautions and do what’s possible to help.",en,"['#India', '#Pakistan.']",[],[],"['Prayers', 'for', 'people', 'suffering', 'from', 'COVID', 'in', 'India', 'and', 'Pakistan', 'While', 'the', 'numbers', 'are', 'smaller', 'in', 'Pakistan', 'every', 'human', 'life', 'is', 'important', 'Please', 'exercise', 'precautions', 'and', 'do', 'what', '’', 's', 'possible', 'to', 'help']"
1400,Patient: Gouri Basak Age/Sex: 64 F SpO2: 57 Covid Status: positive  Address: 1292 Mahavir apartment sector 29 noida Mobile (Patient/Attendant): Monica 8448185158 Present condition: critical   Present Requirement:  ICU Help - need o2 @VasundharaTankh  @mumtazpatels  @tehseenp,en,[],"['@VasundharaTankh', '@mumtazpatels', '@tehseenp']",[],"['Patient', 'Gouri', 'Basak', 'Age/Sex', '64', 'F', 'SpO2', '57', 'Covid', 'Status', 'positive', 'Address', '1292', 'Mahavir', 'apartment', 'sector', '29', 'noida', 'Mobile', 'Patient/Attendant', 'Monica', '8448185158', 'Present', 'condition', 'critical', 'Present', 'Requirement', 'ICU', 'Help', 'need', 'o2', 'VasundharaTankh', 'mumtazpatels', 'tehseenp']"
1401,IndNats trending #America_Exposed because the US wants to vaccinate its own and therefore does not want to lift the export ban on the raw materials needed for the Covid vaccines to help India make more jabs 👀,en,['#America_Exposed'],[],[],"['IndNats', 'trending', 'America_Exposed', 'because', 'the', 'US', 'wants', 'to', 'vaccinate', 'its', 'own', 'and', 'therefore', 'does', 'not', 'want', 'to', 'lift', 'the', 'export', 'ban', 'on', 'the', 'raw', 'materials', 'needed', 'for', 'the', 'Covid', 'vaccines', 'to', 'help', 'India', 'make', 'more', 'jabs', '👀']"
1402,@Chinmayi Dont you have any other msgs apart from this madam..people and govt“s are strugling live due to covid but your simply posting irrelevant msgs at this point of time.First pls change your attitude atleast this crisis situation.God bless you medam.,en,[],['@Chinmayi'],[],"['Chinmayi', 'Dont', 'you', 'have', 'any', 'other', 'msgs', 'apart', 'from', 'this', 'madam', 'people', 'and', 'govt', '“', 's', 'are', 'strugling', 'live', 'due', 'to', 'covid', 'but', 'your', 'simply', 'posting', 'irrelevant', 'msgs', 'at', 'this', 'point', 'of', 'time.First', 'pls', 'change', 'your', 'attitude', 'atleast', 'this', 'crisis', 'situation.God', 'bless', 'you', 'medam']"
1403,World Need Covid's Vaccine as soon as possible. Please Remove Restriction on Raw Material of Covid Vaccine. We need your help 🙏 @KamalaHarris @POTUS @JoeBiden @USATODAY 🇮🇳🇺🇸,en,[],"['@KamalaHarris', '@POTUS', '@JoeBiden', '@USATODAY']",[],"['World', 'Need', 'Covid', ""'s"", 'Vaccine', 'as', 'soon', 'as', 'possible', 'Please', 'Remove', 'Restriction', 'on', 'Raw', 'Material', 'of', 'Covid', 'Vaccine', 'We', 'need', 'your', 'help', '🙏', 'KamalaHarris', 'POTUS', 'JoeBiden', 'USATODAY', '🇮🇳🇺🇸']"
1404,@Asad_Umar May Allah give a complete sight and we must not disgrace and make fear in hearts of human beings... Death to every one will occur by Allah not by Covid and the numbers of India is not more than 0.000002 of the total population size... Media is totally playing a dajjali msg...,en,[],['@Asad_Umar'],[],"['Asad_Umar', 'May', 'Allah', 'give', 'a', 'complete', 'sight', 'and', 'we', 'must', 'not', 'disgrace', 'and', 'make', 'fear', 'in', 'hearts', 'of', 'human', 'beings', 'Death', 'to', 'every', 'one', 'will', 'occur', 'by', 'Allah', 'not', 'by', 'Covid', 'and', 'the', 'numbers', 'of', 'India', 'is', 'not', 'more', 'than', '0.000002', 'of', 'the', 'total', 'population', 'size', 'Media', 'is', 'totally', 'playing', 'a', 'dajjali', 'msg']"
1405,@Tweets4umar Is this a horror movie or Indians in COVID-19 crisis?,en,[],['@Tweets4umar'],[],"['Tweets4umar', 'Is', 'this', 'a', 'horror', 'movie', 'or', 'Indians', 'in', 'COVID-19', 'crisis']"
1406,I feel proud noticing our braved leader Rekibuddin Ahmed's halfsoul Noori Khan's step regarding Covid-19. She is fighting and trying to supply oxygen to the needy.  It is a glorification for the people of Chhaygaon having a strong humankind lead.   @GauravGogoiAsm @RahulGandhi  https://t.co/SwRE1gimJo,en,[],"['@GauravGogoiAsm', '@RahulGandhi']",['https://t.co/SwRE1gimJo'],"['I', 'feel', 'proud', 'noticing', 'our', 'braved', 'leader', 'Rekibuddin', 'Ahmed', ""'s"", 'halfsoul', 'Noori', 'Khan', ""'s"", 'step', 'regarding', 'Covid-19', 'She', 'is', 'fighting', 'and', 'trying', 'to', 'supply', 'oxygen', 'to', 'the', 'needy', 'It', 'is', 'a', 'glorification', 'for', 'the', 'people', 'of', 'Chhaygaon', 'having', 'a', 'strong', 'humankind', 'lead', 'GauravGogoiAsm', 'RahulGandhi', 'https', 't.co/SwRE1gimJo']"
1407,"@alluarjun Anna  please help us Anna, Hole family got Covid positive, No one is helping us because of Covid, I my family there are 6 people sir , Myself Gopinadh 38 years, Wife Rajeswari 32, Daughter Rishitha 12, Son Gowtham9.",en,[],['@alluarjun'],[],"['alluarjun', 'Anna', 'please', 'help', 'us', 'Anna', 'Hole', 'family', 'got', 'Covid', 'positive', 'No', 'one', 'is', 'helping', 'us', 'because', 'of', 'Covid', 'I', 'my', 'family', 'there', 'are', '6', 'people', 'sir', 'Myself', 'Gopinadh', '38', 'years', 'Wife', 'Rajeswari', '32', 'Daughter', 'Rishitha', '12', 'Son', 'Gowtham9']"
1408,@Nayeemhtc7 @all_in_the_well @RichaChadha Bhai ab india ki population 150cr. H or 28cr. Covid test upto 26 April and death rate 1.29 approx or GDP in 2020 is -8.4% but current time 12.5% means to say 20% GDP growths or ise karan aaj India 1st no. Par h,en,[],"['@Nayeemhtc7', '@all_in_the_well', '@RichaChadha']",[],"['Nayeemhtc7', 'all_in_the_well', 'RichaChadha', 'Bhai', 'ab', 'india', 'ki', 'population', '150cr', 'H', 'or', '28cr', 'Covid', 'test', 'upto', '26', 'April', 'and', 'death', 'rate', '1.29', 'approx', 'or', 'GDP', 'in', '2020', 'is', '8.4', 'but', 'current', 'time', '12.5', 'means', 'to', 'say', '20', 'GDP', 'growths', 'or', 'ise', 'karan', 'aaj', 'India', '1st', 'no', 'Par', 'h']"
1409,"@narendramodi @sugawitter I salute and Thank Our Honourable PM Modiji for speaking with Honourable PM of Japan Excellency Mr Sugawitter for reviewing the progress in ongoing Bilateral Relations and for Discussing  Cooperation in Diverse area including High Technology, Skill Devolopment and Fighting Covid",en,[],"['@narendramodi', '@sugawitter']",[],"['narendramodi', 'sugawitter', 'I', 'salute', 'and', 'Thank', 'Our', 'Honourable', 'PM', 'Modiji', 'for', 'speaking', 'with', 'Honourable', 'PM', 'of', 'Japan', 'Excellency', 'Mr', 'Sugawitter', 'for', 'reviewing', 'the', 'progress', 'in', 'ongoing', 'Bilateral', 'Relations', 'and', 'for', 'Discussing', 'Cooperation', 'in', 'Diverse', 'area', 'including', 'High', 'Technology', 'Skill', 'Devolopment', 'and', 'Fighting', 'Covid']"
1410,"@cmohry  @SonipatDc  @PMOIndia  @MauritiusPM  Sir our patient admit in covid special ' bhagwan das hospital ' omax city sonipat, no one single doctor available  and less oxygen available in hospital, two treasure happen due to less oxygen there. Sir please do needful action.  https://t.co/r1cnzNOsmN",en,[],"['@cmohry', '@SonipatDc', '@PMOIndia', '@MauritiusPM']",['https://t.co/r1cnzNOsmN'],"['cmohry', 'SonipatDc', 'PMOIndia', 'MauritiusPM', 'Sir', 'our', 'patient', 'admit', 'in', 'covid', 'special', 'bhagwan', 'das', 'hospital', 'omax', 'city', 'sonipat', 'no', 'one', 'single', 'doctor', 'available', 'and', 'less', 'oxygen', 'available', 'in', 'hospital', 'two', 'treasure', 'happen', 'due', 'to', 'less', 'oxygen', 'there', 'Sir', 'please', 'do', 'needful', 'action', 'https', 't.co/r1cnzNOsmN']"
1411,@salman37338273 @LudinWaheeda Bro read tweet I didn't say covid ended I said the graph is decreasing,en,[],"['@salman37338273', '@LudinWaheeda']",[],"['salman37338273', 'LudinWaheeda', 'Bro', 'read', 'tweet', 'I', 'did', ""n't"", 'say', 'covid', 'ended', 'I', 'said', 'the', 'graph', 'is', 'decreasing']"
1412,Umar Khalid has been tested positive for COVID-19 in Tihar jail. Praying for his speedy recovery. I demand authorities to release him so that he can avail proper medical care. #UmarKhalid #Releaseumarkhalid,en,"['#UmarKhalid', '#Releaseumarkhalid']",[],[],"['Umar', 'Khalid', 'has', 'been', 'tested', 'positive', 'for', 'COVID-19', 'in', 'Tihar', 'jail', 'Praying', 'for', 'his', 'speedy', 'recovery', 'I', 'demand', 'authorities', 'to', 'release', 'him', 'so', 'that', 'he', 'can', 'avail', 'proper', 'medical', 'care', 'UmarKhalid', 'Releaseumarkhalid']"
1413,@YorkusMarcus With a health resume like that they need all the help they can get.  Covid or CONvid.vaccine or poison. 🥵,en,[],['@YorkusMarcus'],[],"['YorkusMarcus', 'With', 'a', 'health', 'resume', 'like', 'that', 'they', 'need', 'all', 'the', 'help', 'they', 'can', 'get', 'Covid', 'or', 'CONvid.vaccine', 'or', 'poison', '🥵']"
1414,Idk whether positive decision will come or not but positive covid cases will definitely increase if you dont reconsider the decision of taking exams! #ShafqatMahmood #NCOCcancelexams #ImranKhanCancelExam #wewantjustice #CancelAllBoardExams @Shafqat_Mahmood,en,"['#ShafqatMahmood', '#NCOCcancelexams', '#ImranKhanCancelExam', '#wewantjustice', '#CancelAllBoardExams']",['@Shafqat_Mahmood'],[],"['Idk', 'whether', 'positive', 'decision', 'will', 'come', 'or', 'not', 'but', 'positive', 'covid', 'cases', 'will', 'definitely', 'increase', 'if', 'you', 'dont', 'reconsider', 'the', 'decision', 'of', 'taking', 'exams', 'ShafqatMahmood', 'NCOCcancelexams', 'ImranKhanCancelExam', 'wewantjustice', 'CancelAllBoardExams', 'Shafqat_Mahmood']"
1415,@myogiadityanath @narendramodi @drharshvardhan @hems @PMOIndia @COVIDNewsByMIB @CovidIndiaSeva desperately need admission in a hospital with ventilator for non covid patient. Hospitals are not ready for admission. Patient will collapse max in an hour. Please help.8447404246,en,[],"['@myogiadityanath', '@narendramodi', '@drharshvardhan', '@hems', '@PMOIndia', '@COVIDNewsByMIB', '@CovidIndiaSeva']",[],"['myogiadityanath', 'narendramodi', 'drharshvardhan', 'hems', 'PMOIndia', 'COVIDNewsByMIB', 'CovidIndiaSeva', 'desperately', 'need', 'admission', 'in', 'a', 'hospital', 'with', 'ventilator', 'for', 'non', 'covid', 'patient', 'Hospitals', 'are', 'not', 'ready', 'for', 'admission', 'Patient', 'will', 'collapse', 'max', 'in', 'an', 'hour', 'Please', 'help.8447404246']"
