,created_at,username,tweet,language,replies_count,retweets_count,likes_count,Username,Retweets
28,2021-06-01 06:51:46 India Standard Time,raahat25236487,@nitin_gadkari @PiyushGoyal this will b a relief to be used in future years in small portions.But big mental relief. Also party leaders seen in remdesivir n vaccine sales but not in help. The party chief saying ukaad phekenge. The Dhankar sitting to disturb.,en,1.0,0.0,0,,
29,2021-06-09 11:08:31 India Standard Time,askdrak,"#Remdesivir should be provided by Hospitals and patients relatives/attendants cannot be asked to procure the same, will bring relief to many. To be used selectively in moderate to severe cases only within 7-10 days of illness. As per advisory issued by @MoHFW_INDIA dt 07/06/21.",en,0.0,0.0,0,,
30,2021-06-09 10:23:29 India Standard Time,ankitmishra097,"Kenya didn't had Remdesivir, medical oxygen, injections..all it had was food grains so it sent that to register itself in history as a significant friend  This is story of Kenya..a tribal country  @IndiainKenya @DrSJaishankar  https://t.co/sGMmNWdlVX",en,0.0,0.0,0,,
31,2021-06-07 20:52:19 India Standard Time,scientists360,"Mucormycosis - The Post Covid-19 Infection : The most common form of mucormycosis in COVID 19 patients is pulmonary mucormycosis, closely followed by Rhinocerebral mucormycosis. Glucocorticoids and Remdesivir are some of the only drugs that have been beneficial in COVID 19.  https://t.co/Pgn7aZ3K9U",en,0.0,0.0,4,,
32,2021-06-07 11:43:14 India Standard Time,uttamkaul,@AboutIndia @sandychandrandr @Sonal_MK @MoHFW_INDIA We were going overboard on remdesivir and plasma,en,0.0,0.0,0,,
33,2021-06-07 09:50:16 India Standard Time,drsaimakhan3,"Advised to exercise extreme caution when ordering Remdesivir—“as this is only an experimental drug and has a potential to harm.” Romance with remdesivir is over. This is unbelievable! Full page on steroid and anti-coagulants.Sensible, straightforward advice on steroid: (6/n)",en,3.0,0.0,3,,
34,2021-06-07 09:47:56 India Standard Time,drsaimakhan3,“Exercise extreme caution when ordering an HRCT.” Full page on HRCT. When HRCT is needed; 4 bullet points on why routine HRCT shouldn’t be done and 4 bullet points on when HRCT should not be ordered!Full page on Remdesivir and Tocilizumab.(5/n),en,1.0,0.0,2,,
35,2021-06-06 14:21:10 India Standard Time,tripathyak1,"1/2 DelhiGovt @ArvindKejriwal @msisodia which had failed in curbing the black marketing of O2, CovidMedicines like Remdesivir , O2 Hospital beds during the peak of 2nd CovidWave has now admitted that they are unable to stop black marketing of food grains for poor! @sambitswaraj",en,1.0,0.0,0,,
36,2021-06-06 14:15:34 India Standard Time,pankajyotee,"@ZeeNewsEnglish @ArvindKejriwal @msisodia  because black marketing of pitza is not possible as it was case of oxyzen cilinder, remdesivir, oxyzen concentrators in your regime and by your goons . Sorry, your plans for black marketing of ration is failed. Better luck next time..!!!",en,0.0,0.0,0,,
37,2021-06-13 22:34:09 India Standard Time,brownandbeauti4,"@ChitrakShivalik @Google @Facebook @WhatsApp @Tesla @Apple Bilkul..if you see the actual agenda of Congress to introduce GST was one nation one tax. But BJP has completely spoiled the purpose of it. 28% GST on ambulance...12% on remdesivir 18% iphone. For the first time, luxury was cheap than essential service or facilities",en,0.0,0.0,1,,
38,2021-06-13 17:25:39 India Standard Time,ravi4354,"Yes , quickly , How to fudge the No of Deaths  How to float bodies in river save cremation  How to hoard #remdesivir Oxy Cyls Concentrators&amp;sell in Black  How to charge exorbitant GST&amp; reduce only after cases reduce  How to profiteer on FuelPrices  How to manipulate Gap in2doses  https://t.co/78mOnvDdHf",en,2.0,0.0,4,,
39,2021-06-12 18:45:46 India Standard Time,sauravkumarmo12,"GST Council has approved a reduction in rate for Remdesivir from 12% to 5%. No tax on Tocilizumab, Amphotericin B medicines. GST rates on the specified items being used in COVID19 relief and management till 30th September 2021  https://t.co/3hiONJeGLu",en,0.0,0.0,0,,
40,2021-06-12 17:30:54 India Standard Time,ksamuel,@PTI_News Remdesivir is not a corona medicine as per GOI,pt,0.0,0.0,2,,
41,2021-06-12 17:22:34 India Standard Time,sdtalks_,"🔷 Finance Minister of India Nirmala Sitharaman announced tax cut on  COVID19 essential items. 🔷 GST Council has approved a reduction in rate for Remdesivir from 12% to 5%. 🔷No tax on Tocilizumab, Amphotericin B medicines. 🔷 Till 30th Sep 2021. #NirmalaSitharaman #GSTCouncil  https://t.co/T14ppNytri",en,1.0,1.0,3,,
42,2021-06-12 16:22:06 India Standard Time,24topnews_,#GSTCouncil has agreed to reduce the GST on COVID vaccines to 5%. GST on anti-viral drug Remdesivir has been reduced from 12% to 5% while anti-fungal drug Amphotericin-B has been exempted from all kinds of GST: Finance Minister @nsitharaman  https://t.co/t8e1an0u48,en,0.0,0.0,5,,
43,2021-06-12 16:21:25 India Standard Time,jehlamtimes,"GST Council cuts tax on Covid meds, equipment's  NEW DELHI: The GST Council on Saturday slashed the tax rate on COVID-19 medicines such as Remdesivir and equipment like oxygen concentrators and medical grade oxygen.  https://t.co/MB3PWJUM2Z",en,0.0,0.0,4,,
44,2021-06-12 08:16:25 India Standard Time,mohamma16048494,"ये जाहिल खुद को डॉक्टर बोलते है ओर हमारे डॉक्टरों की मज़ाक बनाते है ओर इनके भक्त इनकी बातो में खूब आ जाते है,अभी क्या हुआ व्यपारी #RamdevBaba चिचा हवा ले गयी जो अब ऐलोपैथिक #remdesivir ओर हमारे डॉक्टरों की तारीफ करने लगे और बोल रहे हो में भी डबल वेक्सीन लूंगा #IMA डर का माहौल है।  https://t.co/UXVQyKMtSo",hi,0.0,0.0,0,,
45,2021-06-11 12:20:38 India Standard Time,dilipkumar9990,"Kindly take the record from all pharmacies on the supply of Remdesivir, Dexamethasone, and Fabiflu, and other drugs asked High Court to Delhi Govt. We want audit on drug supply in Delhi.@ArvindKejriwal #CourtSlamsKejriwal  https://t.co/o46VPEMtDN",en,0.0,0.0,0,,
46,2021-06-10 10:43:26 India Standard Time,shetty_kc,This is how Karnataka BJP are cheating in State  ★ cheating on drought relief ★ Cheating on GST ★ Cheating at PM Cares ★ Cheating on Remdesivir ★ Fraud in Oxygen ★ Cheating on Amputation ★  cheating on vaccines  The state's 25 MP'S are Hiding at home.  #BJPFailedKarnataka,en,0.0,1.0,1,,
47,2021-06-17 09:56:25 India Standard Time,sudh_wdn,Bombay High Court has Ordered Investigation against Actor Sonu Sood and Congress MLA Zeeshan Siddiqui on Criminal Complaint of Alleged Remdesivir Black Marketing during Pandemic.,en,0.0,0.0,0,,
48,2021-06-16 23:37:24 India Standard Time,station_vu2ikk,@IndiaToday @sardesairajdeep Already ICMR Withdrew Several Drugs Remdesivir to Zinc Supplements.Corporates Minting Millions.Govts Uncertainty On Drugs &amp; Vaccines Playing With Precious Lives Leading Controversial RTI.Obviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures  https://t.co/BUcGeiJf88,en,0.0,0.0,0,,
49,2021-06-16 22:55:40 India Standard Time,station_vu2ikk,@IndiaToday @sardesairajdeep Already ICMR Withdrew Several Drugs Remdesivir to Zinc Supplements.Corporates Minting Millions.Govts Uncertainty  On Drugs &amp; Vaccines Playing With Precious Lives Leading Controversial RTI.Obviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures  https://t.co/9NZZnXbZBd,en,0.0,0.0,0,,
50,2021-06-16 21:41:13 India Standard Time,tezpurbuzz,Bombay HC asks state government to find how Sonu Sood and Zeeshan Siddiqui procured Remdesivir  https://t.co/2DXZUvOW3Q,en,0.0,0.0,6,,
51,2021-06-16 20:34:05 India Standard Time,sipgrab,"Gujarat MLA to HC: Remdesivir was distributed from BJP office to ""save lives""  https://t.co/zeDsvA3U3X #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0.0,0.0,0,,
52,2021-06-16 13:09:40 India Standard Time,aamirkh34790860,Those who want #Remdesivir inj contact me on this 7700028143 We have 2 vials  https://t.co/S7SYNqKxbN,en,0.0,0.0,0,,
53,2021-06-16 12:01:04 India Standard Time,narsibenwal,"In @SonuSood case, he got #Remdesivir from Life Line Medical Care Hospital, Goregaon which received the vials from @Cipla_Global (Bhiwandi). Probe is the doorstep of #Cipla, #BombayHC informed.   HC asks state govt to probe the roles of #SonuSood &amp; #ZeeshanSiddiqui   @fpjindia",en,1.0,4.0,1,,
54,2021-06-16 11:55:08 India Standard Time,narsibenwal,"Troubles for @SonuSood &amp; @zeeshan_iyc as #BombayHC asks @CMOMaharashtra to 'seriously check their incriminating roles' in providing #Remdesivir to people through social media.  Criminal case lodged against a Trust through which Zeeshan supplied the drug, HC Told  @fpjindia",en,1.0,7.0,2,,
55,2021-06-16 11:17:34 India Standard Time,lancelot_pinto,"And by extension, there may be a role for antiviral drugs such as Remdesivir when used in this phenotype of hospitalized individuals who for some reason, haven’t mounted an immune response n/n @cspramesh @spkalantri @rkmjs1 @riteshpgi @ArvinderSoin @Parvaizkoul @DrJoyeeta",en,1.0,1.0,3,,
56,2021-06-16 01:07:50 India Standard Time,shaelesh,No big deal as #Remdesivir use for Covid is being discouraged globally!,en,0.0,0.0,0,,
57,2021-06-15 20:48:33 India Standard Time,sandeepvarma15,"Looks like they are all close to top leaders of BJP &amp; AAP, who have assured them of hospital beds, oxygen, remdesivir, in case they become Covid19 positive in the 3rd wave...",en,1.0,0.0,2,,
58,2021-06-14 17:27:39 India Standard Time,dishaf_india,"Home-based #Ayurvedic therapy of #tribals for #COVID was successful in Surgana block, #Nashik.Tribals reluctant to visit hospitals were counselled &amp; provided #ayurvedicmedicine without #remdesivir or #Oxygen. This good model of #COVID19India treatment needs replication.",en,3.0,3.0,9,,
59,2021-06-17 09:56:25 India Standard Time,sudh_wdn,Bombay High Court has Ordered Investigation against Actor Sonu Sood and Congress MLA Zeeshan Siddiqui on Criminal Complaint of Alleged Remdesivir Black Marketing during Pandemic.,en,0.0,0.0,0,,
60,2021-06-16 23:37:24 India Standard Time,station_vu2ikk,@IndiaToday @sardesairajdeep Already ICMR Withdrew Several Drugs Remdesivir to Zinc Supplements.Corporates Minting Millions.Govts Uncertainty On Drugs &amp; Vaccines Playing With Precious Lives Leading Controversial RTI.Obviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures  https://t.co/BUcGeiJf88,en,0.0,0.0,0,,
61,2021-06-16 22:55:40 India Standard Time,station_vu2ikk,@IndiaToday @sardesairajdeep Already ICMR Withdrew Several Drugs Remdesivir to Zinc Supplements.Corporates Minting Millions.Govts Uncertainty  On Drugs &amp; Vaccines Playing With Precious Lives Leading Controversial RTI.Obviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures  https://t.co/9NZZnXbZBd,en,0.0,0.0,0,,
62,2021-06-16 21:41:13 India Standard Time,tezpurbuzz,Bombay HC asks state government to find how Sonu Sood and Zeeshan Siddiqui procured Remdesivir  https://t.co/2DXZUvOW3Q,en,0.0,0.0,6,,
63,2021-06-16 20:34:05 India Standard Time,sipgrab,"Gujarat MLA to HC: Remdesivir was distributed from BJP office to ""save lives""  https://t.co/zeDsvA3U3X #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0.0,0.0,0,,
64,2021-06-16 13:09:40 India Standard Time,aamirkh34790860,Those who want #Remdesivir inj contact me on this 7700028143 We have 2 vials  https://t.co/S7SYNqKxbN,en,0.0,0.0,0,,
65,2021-06-16 12:01:04 India Standard Time,narsibenwal,"In @SonuSood case, he got #Remdesivir from Life Line Medical Care Hospital, Goregaon which received the vials from @Cipla_Global (Bhiwandi). Probe is the doorstep of #Cipla, #BombayHC informed.   HC asks state govt to probe the roles of #SonuSood &amp; #ZeeshanSiddiqui   @fpjindia",en,1.0,4.0,1,,
66,2021-06-16 11:55:08 India Standard Time,narsibenwal,"Troubles for @SonuSood &amp; @zeeshan_iyc as #BombayHC asks @CMOMaharashtra to 'seriously check their incriminating roles' in providing #Remdesivir to people through social media.  Criminal case lodged against a Trust through which Zeeshan supplied the drug, HC Told  @fpjindia",en,1.0,7.0,2,,
67,2021-06-16 11:17:34 India Standard Time,lancelot_pinto,"And by extension, there may be a role for antiviral drugs such as Remdesivir when used in this phenotype of hospitalized individuals who for some reason, haven’t mounted an immune response n/n @cspramesh @spkalantri @rkmjs1 @riteshpgi @ArvinderSoin @Parvaizkoul @DrJoyeeta",en,1.0,1.0,3,,
68,2021-06-16 01:07:50 India Standard Time,shaelesh,No big deal as #Remdesivir use for Covid is being discouraged globally!,en,0.0,0.0,0,,
69,2021-06-15 20:48:33 India Standard Time,sandeepvarma15,"Looks like they are all close to top leaders of BJP &amp; AAP, who have assured them of hospital beds, oxygen, remdesivir, in case they become Covid19 positive in the 3rd wave...",en,1.0,0.0,2,,
70,2021-06-14 17:27:39 India Standard Time,dishaf_india,"Home-based #Ayurvedic therapy of #tribals for #COVID was successful in Surgana block, #Nashik.Tribals reluctant to visit hospitals were counselled &amp; provided #ayurvedicmedicine without #remdesivir or #Oxygen. This good model of #COVID19India treatment needs replication.",en,3.0,3.0,9,,
71,2021-06-29 09:42:19 India Standard Time,mazumdedr,"@Dheer07215602 @pbhushan1 Will you please let us know what are the steps you, conscious people, have already taken for introducing HCQ, Remdesivir, modified version of BCG vaccine, Ivermectin,etc. for so called treatment of Corona patients.🙏",en,0.0,1.0,1,,
72,2021-06-28 22:55:45 India Standard Time,mdimranrnc,"SIT led by IPS officer Anil Palta has filed a chargesheet in the Remdesivir black marketing case. In the first chargesheet, Rajiv Singh and Manish Sinha (employees of Srishti Hospital), have been charged under different sections of IPC , Disaster managment act and EC act.",en,0.0,0.0,4,,
73,2021-06-27 11:00:05 India Standard Time,sunilch10573099,"Fake-remdesivir blackmarketting in Haryana:  नकली रेमडेसिविर इंजेक्शन बेचकर कमाए चार करोड, रेवाडी से शुरू किया था खेल  https://t.co/UAst4siGyy",hi,0.0,0.0,0,,
74,2021-06-26 17:30:15 India Standard Time,brownandbeauti4,@Gaitondu Veer remdesivir saint....  https://t.co/0rwKhBi02i,de,0.0,0.0,1,,
75,2021-06-25 17:24:46 India Standard Time,kashyap_sheth,"Sir delta plus enter in to Gujrat,  sir Ape jaha  jish state  ma oxygen, Remdesivir, front line vorious, nurses, medical equipment sari chigo ko ready karna ka liya bole dijya, jissa apki govt pa koi ungli na kare...Take care sirji",ht,0.0,0.0,0,,
