tweet,clean_tweet,hastags,attherate,urls,emojis
"@airtelindia @Airtel_Presence @BandBajaateRaho  ₹599RC Pack waste of money.3rd class network.Kitna complaint karu?1year se technical team tower pe kam kar rahi h,but network issue abitak same h.Corona pe vaccine aa gaya,but network problem abitak solved nai huva h.Shame on you😡", ₹599RC Pack waste of money3rd class networkKitna complaint karu1year se technical team tower pe kam kar rahi hbut network issue abitak same hCorona pe vaccine aa gayabut network problem abitak solved nai huva hShame on you,[],"['@airtelindia', '@Airtel_Presence', '@BandBajaateRaho']",[],['😡']
Spread this NEWS like corona... #MizoramWantsPeace  #HimantaIsTheProblem,Spread this NEWS like corona ,"['#MizoramWantsPeace', '#HimantaIsTheProblem']",[],[],[]
@RahulGandhi please ask Govt about the success of skill and entrepreneurship development. This is one of the poorest performing areas of the Govt. Has the Govt given any KPI on this??? For how long will the Govt hide behind corona. General business health in India is very poor., please ask Govt about the success of skill and entrepreneurship development This is one of the poorest performing areas of the Govt Has the Govt given any KPI on this For how long will the Govt hide behind corona General business health in India is very poor,[],['@RahulGandhi'],[],[]
Karachi : The number of people getting corona vaccine has increased in the Expo Center . There are long queues of people inside the Expo Center .  https://t.co/IC5rO2KTWY,Karachi : The number of people getting corona vaccine has increased in the Expo Center  There are long queues of people inside the Expo Center  ,[],[],['https://t.co/IC5rO2KTWY'],[]
Beware of third wave.   Get vaccinated ASAP.    Follow all protocols.     Already two times corona vachi taggina vaalki kooda malli vastondi.     Bayyata janaala ki matram o dandam.,Beware of third wave Get vaccinated ASAP Follow all protocols Already two times corona vachi taggina vaalki kooda malli vastondi Bayyata janaala ki matram o dandam,[],[],[],[]
@aajtak Corona coverage? Floating of dead body in the river?, Corona coverage Floating of dead body in the river,[],['@aajtak'],[],[]
"30/7/21@11AM: Environment People (Subscribe)  https://t.co/ZVheaJaBje NISA/WHAT 2 EAT?WHAT NOT 2 EAT?HOW MUCH 2 EAT?/ Corona &amp; Natural Immunisation/Dr Amar Singh Azad, Dr Awadesh Pandey,Host:Vaid Sunil Arya Repeat: Environment People(Subscribe)on 30/7/21@11AM FaceBook:Tangella Si  https://t.co/MlZ5g6gUd8",30/7/21 Environment People (Subscribe)  NISA/WHAT 2 EATWHAT NOT 2 EATHOW MUCH 2 EAT/ Corona amp Natural Immunisation/Dr Amar Singh Azad Dr Awadesh PandeyHost:Vaid Sunil Arya Repeat: Environment People(Subscribe)on 30/7/21 FaceBook:Tangella Si ,[],[],"['https://t.co/ZVheaJaBje', 'https://t.co/MlZ5g6gUd8']",[]
"Assam All District Corona Update...... (অসমৰ সকলো জিলাৰ কৰোনা update....) 29th July, 2021 #BreakingNews #Assam #HimantaBiswaSarma #Covid19 #AssamCovidUpdate  Visit :  https://t.co/drCwlgZs5q  Credit : NHM Assam  https://t.co/4OCQoBs0PR",Assam All District Corona Update (অসমৰ সকলো জিলাৰ কৰোনা update) 29th July 2021 Visit :  Credit : NHM Assam ,"['#BreakingNews', '#Assam', '#HimantaBiswaSarma', '#Covid19', '#AssamCovidUpdate']",[],"['https://t.co/drCwlgZs5q', 'https://t.co/4OCQoBs0PR']",[]
krunal 's corona issue  changed fate of this series  #INDvsSL,krunal s corona issue changed fate of this series ,['#INDvsSL'],[],[],[]
"@mirabai_chanu Here in jharkhand most Goverment sports Complex is closed almost last 18month they become Corona centre, player future ruined due lack of vision of Decision making persons.  https://t.co/z3pvYPFawt", Here in jharkhand most Goverment sports Complex is closed almost last 18month they become Corona centre player future ruined due lack of vision of Decision making persons ,[],['@mirabai_chanu'],['https://t.co/z3pvYPFawt'],[]
@sumanthraman Not like sudalai lie of Corona death., Not like sudalai lie of Corona death,[],['@sumanthraman'],[],[]
Corona case in Rajasthan is below 50. And kota is corona free now. There is no any case in kota last 3 days.. So we want to study offline in coaching of kota.. #kotacoachingopen #unlockkotacoaching  https://t.co/1mhrwLcRA8,Corona case in Rajasthan is below 50 And kota is corona free now There is no any case in kota last 3 days So we want to study offline in coaching of kota ,"['#kotacoachingopen', '#unlockkotacoaching']",[],['https://t.co/1mhrwLcRA8'],[]
"#Jodhpur #Corona Stats 29-Jul-21 19:51 TODAY Tests: 1,133 +ve: 0(0%) Deaths: 0 CUMMULATIVE Tests: 10,44,976 +ve: 1,12,367 Inf: 10.8% TOTAL Actv: 13 (.01%) Rcvrd: 1,11,251 (99.%) Deaths: 1103 (.98%) 5 Day Actv Grwth: -27.8% 5 Day Dbling Days: -2.52 Last 7-Day Inf: .1%  https://t.co/0Gv8bD80ap", Stats 29Jul21 19:51 TODAY Tests: 1133 +ve: 0(0%) Deaths: 0 CUMMULATIVE Tests: 1044976 +ve: 112367 Inf: 108% TOTAL Actv: 13 (01%) Rcvrd: 111251 (99%) Deaths: 1103 (98%) 5 Day Actv Grwth: 278% 5 Day Dbling Days: 252 Last 7Day Inf: 1% ,"['#Jodhpur', '#Corona']",[],['https://t.co/0Gv8bD80ap'],[]
"The opposition has been demanding debates on  👉Pegasus,  👉Price rise,  👉Fuel &amp; LPG hike,  👉Black Farm laws, 👉Corona Mismanagement  Where is Modi???  #ParliamentAaoModi  https://t.co/tMxi7afvjH",The opposition has been demanding debates on Pegasus Price rise Fuel amp LPG hike Black Farm laws Corona Mismanagement Where is Modi ,['#ParliamentAaoModi'],[],['https://t.co/tMxi7afvjH'],"['👉', '👉', '👉', '👉', '👉']"
"The opposition has been demanding debates on  👉Pegasus,  👉Price rise,  👉Fuel &amp; LPG hike,  👉Black Farm laws, 👉Corona Mismanagement  Where is Modi???  #ParliamentAaoModi  https://t.co/poBZohCsmH",The opposition has been demanding debates on Pegasus Price rise Fuel amp LPG hike Black Farm laws Corona Mismanagement Where is Modi ,['#ParliamentAaoModi'],[],['https://t.co/poBZohCsmH'],"['👉', '👉', '👉', '👉', '👉']"
"Wheels off during #driftking #malaysia round We finished #4th on #overall Then #corona came 😅 We miss that #panda and that #s13 #NAS143 #NAS_ALMUTAIRI #quttainah #2jz #qmc @ Kuala Lumpur, Malaysia  https://t.co/Qs7rN9lxTr",Wheels off during round We finished on Then came  We miss that and that @ Kuala Lumpur Malaysia ,"['#driftking', '#malaysia', '#4th', '#overall', '#corona', '#panda', '#s13', '#NAS143', '#NAS_ALMUTAIRI', '#quttainah', '#2jz', '#qmc']",['@'],['https://t.co/Qs7rN9lxTr'],['😅']
"#Tweet:18🇮🇳  Today #LiveLifeHappily pays tribute, our inspiration for the Corona disaster. We are happy to felicitate Dr-Arunabha Das, BMOH Phansidewa Rural Hospital with #Corona_Warrior_Award who fought relentlessly to provide COVID Vaccination to all.  https://t.co/gU0GA4j7b5", Today pays tribute our inspiration for the Corona disaster We are happy to felicitate DrArunabha Das BMOH Phansidewa Rural Hospital with who fought relentlessly to provide COVID Vaccination to all ,"['#Tweet:18🇮🇳', '#LiveLifeHappily', '#Corona_Warrior_Award']",[],['https://t.co/gU0GA4j7b5'],[]
I of the way back .is rain is corona delta Type I say many Thanks to KP China That you are able to decimate the world population because of their negligence and not preventing its spread.  O'clock has been obliged to bear the costs.  https://t.co/KSS3CJm5VR,I of the way back is rain is corona delta Type I say many Thanks to KP China That you are able to decimate the world population because of their negligence and not preventing its spread Oclock has been obliged to bear the costs ,[],[],['https://t.co/KSS3CJm5VR'],[]
@satyakumar_y Satyanna Gaaru... This will reduce capitation fees to a great extent... Also.. this will help us counter waves like corona... Kudos to you n BJP, Satyanna Gaaru This will reduce capitation fees to a great extent Also this will help us counter waves like corona Kudos to you n BJP,[],['@satyakumar_y'],[],[]
@sumitsaurabh It is UP. Corona ka festival chal raha phir bhi itne kam case. Really mismanaged., It is UP Corona ka festival chal raha phir bhi itne kam case Really mismanaged,[],['@sumitsaurabh'],[],[]
@RjDhvanit @rjhardik_only We have known Dr. Bhumi for more than 10 years she was my classmate in Graduation &amp; post graduation. Please help to raise funds for her. She is a corona warrior &amp; healthcare hero and her condition is critical right now.   https://t.co/eDaOOk39nm, We have known Dr Bhumi for more than 10 years she was my classmate in Graduation amp post graduation Please help to raise funds for her She is a corona warrior amp healthcare hero and her condition is critical right now ,[],"['@RjDhvanit', '@rjhardik_only']",['https://t.co/eDaOOk39nm'],[]
Now no beautiful days only corona waves.......stay home stay safe,Now no beautiful days only corona wavesstay home stay safe,[],[],[],[]
"Stop inflating, Start giving .Everyone deserves to stay healthy. Lets play our part in fighting the war against Corona!  Stay Home. Stay Safe  #CovidIsNotOver #Pakistan #MaskUp #Covid_19 #WeCanDoThis #lockdown #COVID #HealthForAll  https://t.co/dWF1CDsCIs",Stop inflating Start giving Everyone deserves to stay healthy Lets play our part in fighting the war against Corona Stay Home Stay Safe ,"['#CovidIsNotOver', '#Pakistan', '#MaskUp', '#Covid_19', '#WeCanDoThis', '#lockdown', '#COVID', '#HealthForAll']",[],['https://t.co/dWF1CDsCIs'],[]
"@SaffronSunanda @SAYAN2904 @myogiadityanath Delighting to note in d context, this endless list of UP CM @myogiadityanath's great feats &amp; achievements gets further multiplied with d addition, besides his recent action on lawless Rohingyas in d state, of global recognition to his 'UP model' of curbing corona spread. Kudos.", Delighting to note in d context this endless list of UP CM great feats amp achievements gets further multiplied with d addition besides his recent action on lawless Rohingyas in d state of global recognition to his UP model of curbing corona spread Kudos,[],"['@SaffronSunanda', '@SAYAN2904', '@myogiadityanath', ""@myogiadityanath's""]",[],[]
@ZainabUmair8 @AliRazaTweets Because corona is on the rise and a dangerous variant., Because corona is on the rise and a dangerous variant,[],"['@ZainabUmair8', '@AliRazaTweets']",[],[]
"If we say about Covid-19 &amp; CO-2, we have to say about the living source of Coronavirus and why they have the great opportunity to infect to people so fast like this.   Fighting Against Coronavirus with Corona Discharge (Cut out off) Infection Technology:  https://t.co/XtII9GIhnw  https://t.co/Y0qpBASptt",If we say about Covid19 amp CO2 we have to say about the living source of Coronavirus and why they have the great opportunity to infect to people so fast like this Fighting Against Coronavirus with Corona Discharge (Cut out off) Infection Technology:  ,[],[],"['https://t.co/XtII9GIhnw', 'https://t.co/Y0qpBASptt']",[]
#why left liberal qawwal is silent on Corona outburst in Kerala, left liberal qawwal is silent on Corona outburst in Kerala,['#why'],[],[],[]
"The inaction of the govt on Shahi bagh, kisan Andolan, all-out confusion on corona, and many such events show it in a poor light lacking the will to deal things with tough hands. Sometimes I wonder if the govt is passing through the phase of inaction and policy paralysis of UPA2.",The inaction of the govt on Shahi bagh kisan Andolan allout confusion on corona and many such events show it in a poor light lacking the will to deal things with tough hands Sometimes I wonder if the govt is passing through the phase of inaction and policy paralysis of UPA2,[],[],[],[]
Bakara Eid is the main reason for Corona outbursts in Kerala now all left liberal kabal's are silent,Bakara Eid is the main reason for Corona outbursts in Kerala now all left liberal kabals are silent,[],[],[],[]
"@Im_Mr_Jariwala @Shehzad_Ind Salman Nijami ,another radical who thinks his most favoured religion is incapable of spreading corona. Hindus were  lambasted for Kumb by this man. Is this""secularism""that left leaning and the lobby would like the public to believe?Today Kerala accounts for 50%of the total cases.", Salman Nijami another radical who thinks his most favoured religion is incapable of spreading corona Hindus were lambasted for Kumb by this man Is thissecularismthat left leaning and the lobby would like the public to believeToday Kerala accounts for 50%of the total cases,[],"['@Im_Mr_Jariwala', '@Shehzad_Ind']",[],[]
@GO_CORONA_GO_1 @narendramodi Happy to send if you sponsor, Happy to send if you sponsor,[],"['@GO_CORONA_GO_1', '@narendramodi']",[],[]
@Nooorie16 corona ki moat hy ab., corona ki moat hy ab,[],['@Nooorie16'],[],[]
"Sant Shri Asharamji Bapu, 85-year-old senior citizen, has not yet been granted bail as per government directives.  Despite corona infection, they are not given proper medical treatment.  #Bapuji should get justice soon  #WhyJusticeIsInterdected  https://t.co/Q5BBoaFdSp",Sant Shri Asharamji Bapu 85yearold senior citizen has not yet been granted bail as per government directives Despite corona infection they are not given proper medical treatment should get justice soon ,"['#Bapuji', '#WhyJusticeIsInterdected']",[],['https://t.co/Q5BBoaFdSp'],[]
@SonuSood Did a great help in corona time 🙏, Did a great help in corona time ,[],['@SonuSood'],[],['🙏']
We need Vaccination Kiosks everywhere !! Expo Centre mai bohat Corona phail raha hai,We need Vaccination Kiosks everywhere  Expo Centre mai bohat Corona phail raha hai,[],[],[],[]
@_am105 safray 7ada! corona is only here bs 3indna 😂😂😂😂😂, safray 7ada corona is only here bs 3indna ,[],['@_am105'],[],"['😂', '😂', '😂', '😂', '😂']"
Dancing rose episode @RohiniSilverScr / @VettriTheatres lo first day set chesinte 🔥🔥🔥🔥🔥🔥🔥   @corona 🤦🏻🪦,Dancing rose episode / lo first day set chesinte  ,[],"['@RohiniSilverScr', '@VettriTheatres', '@corona']",[],"['🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🤦🏻', '🪦']"
@RoseA088 It’s corona time 😂🤒💔  https://t.co/OPubzJoDCX, It’s corona time  ,[],['@RoseA088'],['https://t.co/OPubzJoDCX'],"['😂', '🤒', '💔']"
My wife is suffering from corona these days and my children and I are well and in quarantine. Karachi city is currently in the grip of corona.  https://t.co/0xjfTFcZ4I,My wife is suffering from corona these days and my children and I are well and in quarantine Karachi city is currently in the grip of corona ,[],[],['https://t.co/0xjfTFcZ4I'],[]
"@santhoshtupskg Yes. TN becomes Heaven for education.Bcoz we hv achieved87% literacy rate. Only for 10 yrs rule of AIADMK, Eco. Devpt. became worst. After assuming power, in short period MKS had done wonderful services such as reducing no.of Corona patients, accelerating GDP growth rate etc.", Yes TN becomes Heaven for educationBcoz we hv achieved87% literacy rate Only for 10 yrs rule of AIADMK Eco Devpt became worst After assuming power in short period MKS had done wonderful services such as reducing noof Corona patients accelerating GDP growth rate etc,[],['@santhoshtupskg'],[],[]
